"sentence_text";"label_binary";"label_component"
"es una víctima de todo esto";"argumentative";"premise"
"están hablando del aborto como si se practicara por aquí por allá como si las personas no estuvieron a supostos muy concretos que los llevan este camino";"non-argumentative";"none"
"desde que se ha regulado ha disminuido muchísimo";"non-argumentative";"none"
"el aborto es leal y tiene riesgos los anticonceptivos son una explosión de hormonas y tiene riesgos también lo tenemos que ilegalitzar no hablen de esto como sí sería la vía más normal para garantizar o de darles cierta apariencia de normalidad a la gestación subrogada";"argumentative";"claim"
"no es el mismo";"non-argumentative";"none"
"la libertad individual y porque sí a se abortos la mujer sí que puede decidir en caso de su gestación subrogada no dejáis a su mujer que pueda decidir también";"argumentative";"claim"
"finalmente que los vientres de alquiler que os venderán como gestación subrogada atentan directamente contra los derechos tanto de la mujer como de los bebés había mujeres dispuestas a pasar por todo esto";"argumentative";"claim"
"el altruismo de un caso minoritario";"argumentative";"premise"
"los casos donde se ha legislado se ha demostrado al canadà en el reino unido lugares donde se ha legislado altruistamente los casos son mínimos prácticamente testimoniales";"non-argumentative";"none"
"el altruismo de una persona no tiene que sobrepasar no tiene que saltar por los derechos de todo un colectivo";"argumentative";"premise"
"cuando el altruismo pone en peligro los derechos del colectivo esto no es una buena ley esto no es una buena regulación";"argumentative";"claim"
"en primer lugar que la disociación maternidad-gestación promueve la cosificación de la mujer y de los bebés la cosificación ha quedado más que evidente";"argumentative";"claim"
"en segundo lugar que la gestación parte y entrega del bebé simboliza de manera conceptual la mercantilización de la vida los riesgos han quedado más que evidentes";"argumentative";"claim"
"la mercantilización de la vida cuando todo esto se somete a un contrato también han quedado bastante claras las recomendaciones del olmos";"argumentative";"premise"
"no inducir el parto ni cessàries programadas para un parto humanizado para un parto adecuado para respetar la vida y los derechos recogidos a la carta internacional de los derechos humanos";"argumentative";"claim"
"evitar la separación del bebé de la madre ni dos horas esperan al separarlo de su madre";"argumentative";"claim"
"todos estos riesgos para el bebé la carencia de anticuerpos por el no amamantamiento que se produce evidentemente por la separación de la madre promover el amamantamiento del bebé por su madre";"argumentative";"claim"
"no inducir el parto ni cessàries programadas todo esto tiene el informe del comité de bioética español";"argumentative";"claim"
"no inducir el parto ni cessàries programadas todo esto tiene un porque científico";"argumentative";"claim"
"todos estos riesgos para el bebé la carencia de anticuerpos por el no amamantamiento que se produce evidentemente por la separación de la madre la madre produce leche con mayor o menor cantidad de anticuerpos en función de las necesidades del bebé";"argumentative";"claim"
"todos estos riesgos para el bebé la carencia de anticuerpos por el no amamantamiento que se produce evidentemente por la separación de la madre todo esto se pasa por alto a la gestación subrogada";"argumentative";"claim"
"es un modelo que ha fallado";"non-argumentative";"none"
"la adopción es ineficaz si el problema es la adopción mejoramos la adopción";"argumentative";"claim"
"comparar la adopción con el que ellos denominan gestación subrogada es una falacia de entrada la adopción es una trágica situación en la que el bebé ya le ha pasado el abandono";"argumentative";"claim"
"comparar la adopción con el que ellos denominan gestación subrogada es una falacia de entrada necesita cura necesita una familia que se encarga de él";"argumentative";"claim"
"a la gestación subrogada la situación que el bebé de la adopción lo ha pasado por circunstancias vitales se induce implica se obliga esto es altamente inhumano";"argumentative";"claim"
"a la gestación subrogada la situación que el bebé de la adopción lo ha pasado por circunstancias vitales se induce implica se obliga hacer legal que esto se hiciera repetidamente y además avalado por las leyes";"argumentative";"claim"
"en qué mundo esto sería ético";"argumentative";"premise"
"una legislación que tuviera como precio llevar esto como una norma";"argumentative";"premise"
"el que importa es que unos padres que desean ser padres tengan el producto de esta gestación para garantizar un deseo completamente egoísta que nace de vinculaciones con la carga genéticas";"argumentative";"claim"
"no un hijo que adoptes y tiene tres meses es menos hijo un hijo que adoptes y no tiene tu genética es menos hijo es un concepto muy tradicionalista del que supone la familia";"argumentative";"claim"
"finalmente que los vientres de alquiler que os venderán como gestación subrogada atentan directamente contra los derechos tanto de la mujer como de los bebés donde escuchamos neologismos en cuando a la gestación subrogada deberíamos de escuchar vientre de alquileres niños a la carta una situación completamente deshumanizadora";"argumentative";"claim"
"bien hoy hemos asistido en un debate de altura y os queremos dar las gracias en nombre de todo el equipo de la universidad de alacant tanto en la red vivas como el equipo adversario de las islas por haber hecho posible este debate como hemos podido ver la universidad de alacant hoy durante este debate hemos tenido el propósito de que no os quedáis con el mal sabor de boca de lo que deja la oferta de bebés a la carta del equipo contrario porque por todo esto durante el debate os hemos dado todos los argumentos que considerábamos necesarios para evitar que a las mujeres y a nuestros hijos nos continuin considerando solo como un medio con el cual satisfacer los deseos otros porque no estamos aquí por eso ellos hablaban de la adopción que es ineficaz pero la adopción es un medio con el cual se demuestra el no egoísmo cosa que sí que hace la gestación subrogada cómo se ha podido comprobar por otro lado hablaba de la igualdad de oportunidades de la desigualdad entre riesgo y gente en riesgo de exclusión pero fines donde sabemos son los mismos casos que la adopción por otro lado también hablaba de libertad individual y de igualdad de derecho pero no estamos hablando de un derecho estamos hablando del deseo de ser padre de los deseos de unas personas que quieren ser padres y que parece que no contemplan otras opciones menos egoístas es por eso que os hemos hablado de no legalizar los vientres de alquiler en ninguno de sus variantes porque suponen la cosificación de la mujer y de los bebés porque nos consideran a las mujeres como máquinas como incubadoras humanas que el único producto que esperan de nosotros es un bebé es una persona y es el producto deseado de estos padres de intención en segundo lugar estamos en contra de esta práctica que mercantiliza la vida y que somete nuestros cuerpos a contratos de los humanizadores tumbando todas las fronteras de la dignidad humana y alardeando de un biocolonialisme que da grima además nunca podremos aceptar ninguna práctica que implica renunciar a nuestros derechos inalienables como madres así como que nunca renunciaremos al derecho de que nuestros hijos tengan una vida digna y segura que no acepta la gestación subrogada así ante el sistema altruista y garantista propuesto por los compañeros del cual hemos demostrado las trampas que comporta nos encontremos además ante un sistema en que no se tiene en cuenta la complejidad los riesgos y los peligros que comporta esta práctica práctica que atenta contra los derechos de las mujeres y niños haciendo del alquiler del cuerpo de la mujer y del proceso de la gestación subrogada una deshumanización propia del biocolonialisme hemos tratado de demostrar aquello que ellos presenten como un plato de buen gusto para todos como un tipo de fuente de altruismo que esconde a su detrás el último banquete de la explotación con el cual es poderesos se hartan así como a primer plato los compañeros han ofrecido una cosificación de la mujer servida por el patriarcado continuando con un segundo plato de mercantilización ofrecida por las fuentes del capitalismo más feroz y para tragarse todo esto una copa llena del expolio de derechos de madres y niños por todo esto la universidad de alacant os invita a decir no a los vientres de alquiler y sí a defender los derechos de madres y niños porque no somos jarras ni fuentes pero nos quema que pongan sus deseos por ante nuestros derechos";"non-argumentative";"none"
"buenas tardes somos con pedro gimeno herrero miembro del equipo de la universidad de las islas baleares y hoy tengo el privilegio de poder acabar este interesantísimo debate haciendo un pequeño resumen del que ha sido este acompteixement en primer lugar nosotros anzuelo defendido su postura de que se tenía que legalizar la gestación subrogada a nuestro país y hemos hecho mediante tres argumentos lo primero ha estado porque en la actualidad como saben todos la adopción es un sistema vergonzosamente ineficaz y vemos como familias enteras o parejas como muchas veces no han llegado a su ilusión de poder constituir una familia tienen que aguantar tiempo de espera abusivos de cuatro de ocho años para poder formar la familia que desean y además otra banda defendían la gestación subrogada como un método que nos permitiría de una vez por todas huir de los problemas que tenemos como una sociedad del siglo veintiuno en la hora de poder formar nuevas familias y de poder formar nuevas vidas porque por infertilidad como muy común nuestro país por matrimonios homosexuales que por razones biológicas no pueden tener hijos y en último lugar por la población que es cada vez más envejecida en segundo lugar el nuestro segundo argumento os hemos charlado de la igualdad de oportunidades por qué porque consideramos que en la actualidad es de vergüenza que en nuestro país tenga más facilidades para inscribirse nins de familias que han nacido en países del primer mundo como estados unidos por ejemplo pero haya tanto de problemas tantas trabas legales para poder inscribir nuestro registros legales nins que han tengut para decirlo de calquna manera perdón por la expresión la mala suerte de nacer a otras partes del mundo y esto al final como decía mi compañero joan manzana con su ejemplo es como que te toque la lotería puedes tener mucha suerte o puedes tener mucho mala suerte y si tienes mala suerte en este caso las consecuencias son objetivamente horribles en tercer lugar el equipo contrario bocado ha charlado de que cossificaríem a mujeres y a nins si se aprobara nuestro sistema hueso han charlado de mercantilización de la vida pero mis compañeros joan pomà y sebastià salas os anzuelo demostrado que el que nosotros realmente proponemos es todo lo contrario es dar derechos a las mujeres ofrecemos derechos ofrecemos una mayor dignidad y en cuarto lugar y ya para finalizar nosotros hemos dado un último argumento que era lo de la libertad individual defendíamos la práctica de la gestación subrogada altruista como un ejercicio de libertad frente al paternalismo clásico que hemos visto de desde que existe prácticamente el estado en sí mismo esta necesidad de tener que controlar la vida personal y íntima que uno de noltros se otro equipo bocado ha charlado de riesgos y nosotros como bien hemos ejemplificado con el caso del aborto hay riesgos que tristemente sí tienen dificultades tienen riesgos pero pero al final es el precio que tienen que pagar por su nuestra libertado es el precio que tenemos que pagar para poder ejercer el nuestros derechos y frente a este paternalismo quiero acabar citando una reflexión filosófica de kant uno de los padres de su filosofía contemporánea sapere aude atrevido a saber atrevido a emplear sano tuya racionalidad sano tuya razón para poder construir su tuya vida y poder aprovechar tu libertad muchas gracias";"non-argumentative";"none"
"las sociedades primitivas donde el mando se ejecuta por la fuerza se impone por los más fuertes nos da la impresión que podría haber cambiado con el paso del tiempo pero no no ha cambiado después de milenios";"argumentative";"claim"
"las sociedades primitivas donde el mando se ejecuta por la fuerza se impone por los más fuertes nos da la impresión que podría haber cambiado con el paso del tiempo quien manda continúa siendo quién tiene más bastante";"argumentative";"claim"
"nos encontramos en un sistema que a pesar de denominarse democrático margina de manera continuada dos mayorías";"argumentative";"premise"
"las mujeres y quienes menos recursos tiene";"argumentative";"premise"
"los medios cambian pero el resultado continúa siendo el mismo";"non-argumentative";"none"
"son muchos los ejemplos que nos pueden venir en el jefe de discriminaciones de este tipo pero una nos golpea de manera más especial y es la posibilidad de transformar las mujeres en bestia reproductivo";"non-argumentative";"none"
"es que este liberalismo de última hornada lo mal llamado neoliberalismo ahora se ha desnudado de todos sus valores tradicionales porque tenemos infinidad de casos donde la gestación subrogada es una muestra más de que con la libertad individual todo se vale";"argumentative";"claim"
"podemos poner por caso el caso de una estadounidense que hacía de madre gestante que había hecho de madre gestante en anteriores casos y que de repente una pareja extranjera le pide de hacer de madre gestante hacen un contrato le implantan dos embriones y después de la primera ecografía se demuestra que los dos embriones son dos machos un hijo y un hijo ellos no ellos querían un hijo y una hija y esto hace que rompan con el contrato huyan del país y saliendo sin tener que pagar todos los gastos que tenían que pagar la madre y la madre se queda con los hijos porque esta madre no quería abortar y es que hay contratos que no se pueden romper";"argumentative";"premise"
"hoy se nos puede intentar explicar un modelo de gestación subrogada que sea lo más adecuada lo más bonito lo más beneficioso";"non-argumentative";"none"
"pero este no es lo debate tenemos que ir a las raíces y no tenemos que debatir qué es el modelo";"argumentative";"claim"
"la gestación subrogada como el progreso que es";"non-argumentative";"none"
"hemos contactado con una madre por subrogación a la cual denominaremos la teresa la teresa es médica de profesión y tiene una pareja pero por impedimentos médicos de los cuales no tiene jefe culpa no puede tener no puede dar a luz a hijos dicho esto el que se planteó la teresa e hizo fue contentar con equipos con profesionales del estado norteamericano de califòrnia muy liberal para llevar a cabo este proceso hoy la teresa es madre y su compañero se pare y son felices mantienen contacto semanal con la mujer que los ayudó en sus propias palabras son encantados de la vida pèro en sus propias palabras también saben mal también saben mal de haberlo tenido que hacer así de haber necesitado hacer frente a numerosos trámites administrativos en un país ajeno en un país desconocido al fin y al cabo y después con el propio estado español con su hija como un inmigrante pero sobre todo y atención saben mal porque saben objetos de un sistema económico de mercado capitalismo basado en el lucro sabiendo que los han cobrado altísimas comisiones que otras personas con las mismas necesidades reproductivas y familiares no se pueden permitir no a un modelo de gestación lucrativo inspirado en el negocio y no como un derecho social garantizado por todo el mundo con un sistema común";"argumentative";"claim"
"el modelo que los propondremos se basa en el altruismo para evitar la mercantilización";"argumentative";"premise"
"con seguridad para evitar riesgos de salud para las madres gestantes con seriosidad contra la clandestinidad y los posibles abusos justicia y gratuidad para evitar la desigualdad social en el acceso y libertad y autonomía de padres y de gestante para lograr el valor fundamental la solidaridad";"argumentative";"premise"
"consenso entre personas libres y autónomas cubierto por un sistema público de gestión de estas ayudas con bajas de maternidad con rigor para hacer frente lo lucre";"argumentative";"premise"
"que fomente La cohesión social";"argumentative";"premise"
"porque si contribuimos a los gastos de los embarazos corrientes por qué no tenemos que contribuir a los procesos reproductivos de homosexuales de personas que no pueden tener hijos";"argumentative";"claim"
"alternativo al modelo de califòrnia su lucro";"argumentative";"premise"
"alternativo al modelo del reino unido donde ya se protege ampliamente a la madre gestante";"argumentative";"premise"
"alternativo a portugal donde se ha intentado pero han faltado todavía unas garantías";"argumentative";"premise"
"el fundamentalismo moral y cerrar la mente hoy en día ya no es viable ante el progreso";"non-argumentative";"none"
"es que si no actuamos el sistema económico imperando se aprovechará de los colectivos vulnerables en los países donde pueda ser legal donde ya es legal";"non-argumentative";"none"
"prefieren quedarse quietos o actuar legislar hacia de la solidaridad y en verso de la felicidad de todos";"non-argumentative";"none"
"hemos contactado con una madre por subrogación a la cual denominaremos la teresa la teresa es médica de profesión y tiene una pareja pero por impedimentos médicos de los cuales no tiene jefe culpa no puede tener no puede dar a luz a hijos dicho esto el que se planteó la teresa e hizo fue contentar con equipos con profesionales del estado norteamericano de califòrnia muy liberal para llevar a cabo este proceso hoy la teresa es madre y su compañero se pare y son felices mantienen contacto semanal con la mujer que los ayudó en sus propias palabras son encantados de la vida pèro en sus propias palabras también saben mal también saben mal de haberlo tenido que hacer así de haber necesitado hacer frente a numerosos trámites administrativos en un país ajeno en un país desconocido al fin y al cabo y después con el propio estado español con su hija como un inmigrante pero sobre todo y atención saben mal porque saben objetos de un sistema económico de mercado capitalismo basado en el lucro sabiendo que los han cobrado altísimas comisiones que otras personas con las mismas necesidades reproductivas y familiares no se pueden permitir el caso que nos han explicado de la teresa lamentablemente es un caso entre muy pocos";"argumentative";"claim"
"la explotación de las mujeres es un hecho que no podemos obviar porque una persona le haya salido bien";"argumentative";"premise"
"ha definido la adopción la adopción en el estado español el derecho a ser madre a través de la vía de la adopción es gratuita";"argumentative";"claim"
"el factor económico es muy importante tenemos países en rojo que está prohibida tenemos países con lila que está permitida tenemos países con color un moratón este moratón de aquí de austràlia que está permitida también la lucrativa y también altruista";"argumentative";"claim"
"ucraïna es un país donde está permitida la gestación subrogada de manera lucrativa";"argumentative";"premise"
"una gestación subrogada solo dedicada a las parejas Heterosexuales";"argumentative";"premise"
"los homosexuales a ucraïna como todos sabemos están estigmatizados";"argumentative";"premise"
"el factor económico es muy importante personas que con un sueldo de ciento euros en el mes como es su mínimo de ucraïna pueden llegar a ganar hasta nueve veces más en el mes a través de la gestación subrogada";"argumentative";"claim"
"en los estados unidos que está permitido homosexuales y solteros también pueden recorrer este método la gestación subrogada de manera lucrativa";"argumentative";"premise"
"por qué está mencionando las parejas homosexuales si es su opresión con la gestación subrogada a estos países";"argumentative";"premise"
"porque a ucraïna y a rússia no permiten tener hijos por gestación subrogada los homosexuales";"argumentative";"premise"
"las diferencias si son de clase";"argumentative";"premise"
"una mujer que es rica en una mujer que no tiene necesidades en los estados unidos gestar de manera subrogada por otra pareja lo haría por dinero oi que no quién lo haría en los estados unidos mujeres en situación de exclusión social";"argumentative";"premise"
"por lo tanto la diferencia de la clase social nos lleva a la explotación de la mujer";"argumentative";"premise"
"qué interés hay detrás de que se legalice este sistema de gestación subrogada";"argumentative";"premise"
"todas las clínicas que llevan los procesos de gestación subrogada quieren que se legalice porque de este modo abrimos inmediatamente el mercado la gestación de embriones a personas que ahora lo usan en países donde se permite esta técnica";"argumentative";"premise"
"si espanya se legaliza la gestación subrogada el turismo medic aumentaría ya tenemos un grave problema del turismo de salud";"argumentative";"claim"
"si espanya se legaliza la gestación subrogada el turismo medic aumentaría sería mucho más fácil venir a espanya quizás a pasar unas vacaciones mientras esperamos a nuestro bebé que irse a ucraïna";"argumentative";"claim"
"aquí sería gratis";"argumentative";"premise"
"en el momento que crucemos la frontera ya hemos perdido el control de la gestación subrogada y es muy Difícil";"non-argumentative";"none"
"se tiene que legislar para evitar que las mafias que se lucren en países del tercer mundo y se lucran de las mujeres Pobres que ven esto como una alternativa legislarlo porque la gente que se tiene que ir a la otra punta del planeta a hacerlo lo pueda hacer aquí lo pueda hacer aquí";"argumentative";"claim"
"altruista segura y seriosidad";"non-argumentative";"none"
"son los tres pilares que tendría que cumplir una ley una ley que penas A quí se la saltara";"argumentative";"claim"
"son los tres pilares que tendría que cumplir una ley una ley que estuviera incluida dentro de la sanidad pública";"argumentative";"claim"
"son los tres pilares que tendría que cumplir una ley una ley en que el contrato no fuera revocable";"argumentative";"claim"
"son los tres pilares que tendría que cumplir una ley una ley en que el óvulo no pudiera ser de la madre gestante";"argumentative";"claim"
"se ha legalizar para evitar que las mujeres de los países del tercer mundo estén muriendo o estén en condiciones infrahumanas pariendo los bebés de occidente";"argumentative";"premise"
"se tiene que legalizar en ciertos puntos mujeres mayores de veinticinco años socioeconómicamente estables que no tengan antecedentes que ya hayan satisfecho su deseo como madres";"argumentative";"premise"
"quién lo podría hacer Personas que habrían agotado todas las alternativas";"argumentative";"claim"
"esta práctica existe en el estado unos mil bebés anualmente entran a espanya concebidos de este modo";"argumentative";"claim"
"la mayoría son de familias que se lo pueden permitir";"argumentative";"premise"
"por lo tanto como justicia social es que todo el mundo lo pueda hacer de la forma segura sin explotar la dignidad de ninguna persona y completamente altruista";"argumentative";"premise"
"nadie sospecha que cuando da un riñón recibir algo a cambio";"argumentative";"premise"
"cuando vayamos a dar sangre no pasamos por caja después no nos dan dinero";"argumentative";"premise"
"cuando damos un riñón lo hacemos por la solidaridad que existe entre la persona que lo necesita y la persona que lo da";"argumentative";"premise"
"la adopción No es una alternativa La adopción alarga un problema";"argumentative";"claim"
"el problema que los niños huérfanos o que han sido abandonados sufren";"argumentative";"premise"
"estos niños no tienen la culpa que los hayan abandonado";"argumentative";"premise"
"occidente se continúe haciendo responsable de estos niños no solucionaremos el problema";"argumentative";"premise"
"los gobiernos que se tendrían que hacer cargo de estos niños no actuarán";"argumentative";"premise"
"estos gobiernos tendrían que llevar a cabo unas políticas serias para estos niños puedan crecer y puedan jugar puedan desarrollarse puedan ser profesionales en su mundo en su país";"argumentative";"premise"
"la solución no pasa para cogerlos con tres cinco siete años y dessarrelar-los";"argumentative";"premise"
"en un mundo cada vez más global el que pasa es que la adopción se está quedando obsoleta";"argumentative";"premise"
"la gestación subrogada nos da diferentes aventajes las gestaciones subrogadas nos aportan un conocimiento genético del embrión que nos podría permitir reducir al máximo las probabilidades que tiene este de desarrollar alguna patología y podríamos actuar sobre ellas";"argumentative";"claim"
"No que el niño tenga los ojos azules o los tenga marrones o que sea más alto o más bajo de solucionar algunas patologías";"argumentative";"claim"
"debido a los casos de niños en síndrome alcohólico fetal que ha habido en los últimos años la confianza en las adopciones ha bajado";"argumentative";"premise"
"porque la gente no se la informaba la gente";"argumentative";"premise"
"los expertos hoy en día apuntan que actualmente los niños menores de tres años sanos que no presentan patologías actualmente ya están casi bien todos adoptados o ya han sido adoptados";"argumentative";"premise"
"existen dos grupos la gente que se puede permitir adoptar y la gente que quiere un bebé de menos de tres años y posiblemente no se siente capacitada para tener un niño con cualquier patología";"argumentative";"claim"
"estos niños que están aquí en el mundo es igual";"non-argumentative";"none"
"que no es culpa suya";"non-argumentative";"none"
"biotexcom ha sido una clínica con un escándalo gigante a ucraïna porque justamente tenían genética a los niños que habían creado de manera subrogada porque tenían genética de otros padres es una empresa que puerta técnicas mafiosas muy dudosas";"argumentative";"claim"
"de los efectos que tiene la gestación tan lucrativa como altruista la gestación en el cuerpo de la mujer la mujer se prepara físicamente para tener un niño";"argumentative";"claim"
"la mujer cuando pierde el niño sufre una pérdida";"argumentative";"premise"
"cuando tiene que entregar el niño sufre una pérdida";"argumentative";"premise"
"reducimos las mujeres a un recipiente con la gestación subrogada";"argumentative";"premise"
"hace unos años una feria que hay a madrid donde ofertaven diferentes tipos de mujeres para llevar su bebé a las parejas que querían gestar de manera subrogada";"argumentative";"premise"
"esto son mujeres explotadas";"argumentative";"premise"
"la situación de los países en vías de desarrollo donde antes se daba más Adopción ha ido mejorando y bastante los últimos años y que el último que quieren hacer los padres en estos países es desprenderse de sus hijos";"non-argumentative";"none"
"el estado tiene que pensar en colectivo tiene que proteger a las mujeres";"argumentative";"claim"
"el estado tiene que pensar en colectivo el estado tiene que proteger el débil";"argumentative";"claim"
"el estado tiene que pensar en colectivo el estado a de controlar las libertades de las personas";"argumentative";"claim"
"nuestra libertad acaba donde empieza la del otro";"argumentative";"premise"
"la libertad de las mujeres Es la libertad de elegir";"argumentative";"premise"
"cuando una mujer económicamente no puede elegir porque no tiene jefe otra alternativa no es libre este neoliberalismo brutal que promueve la libertad como que nosotros hacemos el que volamos";"argumentative";"claim"
"el estado por eso pone límites";"argumentative";"premise"
"no todo es un producto no todo se puede comprar y vender";"argumentative";"premise"
"cuando una mujer económicamente no puede elegir porque no tiene jefe otra alternativa no es libre la ética de la investigación ha creado diferentes tipos de de comités que prohíben estas prácticas que pongan límites para garantizar los derechos de los humanos y los principios básicos";"argumentative";"claim"
"la adopción como solución son niños que ya están desamparados son niños que necesiten familia de hecho son niños que tienen el derecho a tener pares";"argumentative";"claim"
"la adopción como solución la adopción es un gesto de generosidad la adopción es una solución a problemas";"argumentative";"claim"
"la adopción como solución no es la creación de problemas";"argumentative";"claim"
"la gestación subrogada es crear un niño a medida es crear un hijo a medida sin problemas esto no es un gesto de amor";"argumentative";"claim"
"la situación de la mujer gestante durante el embarazo hay cambios hormonales en el cuerpo de la mujer";"argumentative";"claim"
"el modelo de gestación tiene varios requisitos lo primero es que la madre tenga más de veinticinco años y ya haya gestado un hijo";"argumentative";"claim"
"el modelo de gestación tiene varios requisitos el segundo es que sea altruista";"argumentative";"claim"
"por lo tanto la madre al haber ya gestado un hijo ya conoce cuáles son los cambios hormonales que el cuerpo sufrirá y sabe si se puede afrontar o no";"argumentative";"premise"
"por lo tanto ya sabe si su salud sufrirá graves riesgos o no";"argumentative";"premise"
"esta gestación sería única y exclusivamente altruista por lo cual no recibiría ninguna remuneración";"non-argumentative";"none"
"es éticamente bueno porque mucha gente en la sociedad que no se le permite tener un hijo por cuestiones de esterilidad porque son homosexuales nuevos modelos de familia que se han creado en el último siglo es éticamente correcto hacerlo de una manera altruista";"argumentative";"claim"
"porque el bebé si se lo separa de la madre sueles nacer no tendrá ningún problema ni de salud ni físico ni psicológico la historia ha habido madres que desde el primer día desde los primeros avances de la sociedad han dejado su hijo y se han desentendido de él aquellos bebés han continuado desarrollándose por las gracias las curas otros persones";"argumentative";"claim"
"porque el bebé si se lo separa de la madre sueles nacer no tendrá ningún problema ni de salud ni físico ni psicológico siglo pasado en el nacimiento de muchos niños prematuros no es que el hecho que se lo hubiera separado a la madre al bebé durante las primeras semanas durante los primeros meses del bebé lo ha perjudicado es que lo ha beneficiado";"argumentative";"claim"
"porque el bebé si se lo separa de la madre sueles nacer no tendrá ningún problema ni de salud ni físico ni psicológico La mayoría de los niños incubadora no saldrían adelante si no fuera porque han estado en una incubadora";"argumentative";"claim"
"porque el bebé si se lo separa de la madre sueles nacer no tendrá ningún problema ni de salud ni físico ni psicológico el cuerpo de la madre después de la adopción de la madre gestante se ha preparado internamente de manera hormonal para los primeros días de nacimiento del bebé";"argumentative";"claim"
"esta mujer ya ha pasado un proceso de gestar un hijo antes";"argumentative";"premise"
"por lo tanto tiene claro que este vínculo no le afectará ni de manera psicológica ni a su salud porque si no no hubiera accedido a hacerlo de manera altruista";"argumentative";"premise"
"al ser de manera altruista la mayoría a veces se trataría de una persona o próxima o sino de la misma familia la que ha gestado el bebé y por tanto durante los primeros días podría continuar teniendo contacto con el bebé";"argumentative";"premise"
"ha dicho que los homosexuales y las las personas solteras no pueden tener hijos a espanya la adopción es gratuita las personas homosexuales pueden adoptar y las mujeres solteras pueden tener hijos";"argumentative";"claim"
"la adopción No es una alternativa problemas de la adopción";"argumentative";"claim"
"se adoptan niños que sufren enfermedades que no son conocidas antes";"argumentative";"premise"
"aquellos niños no tienen la culpa de sufrir esta enfermedad";"argumentative";"premise"
"muchos homosexuales cuando buscan la gestación subrogada buscan esto buscan un hijo del que poder hacerse cargo buscan un hijo de qué poder educarlo correctamente sin que este hijo tuvo problemas";"argumentative";"premise"
"durante los últimos años de franquismo durante los primeros años de la transición cuando aquí no se podía abortar";"non-argumentative";"none"
"si tú te quedabas embarazada tenías dos opciones si eras una persona rica podrías ir a londres a abortar";"argumentative";"claim"
"si tú te quedabas embarazada tenías dos opciones ahora cuando fuiste una mujer pobre tenías que recurrir a dos cosas la primera poner en riesgo tu salud en un aborto clandestino o tener un hijo no deseado";"argumentative";"claim"
"si tú te quedabas embarazada tenías dos opciones cuando hablamos de gestación subrogada estamos hablando exactamente del mismo";"argumentative";"claim"
"bueno buenas tardes mi nombre es laia cunillera muchas gracias al público asistente al jurado y al equipo contrincante por este debate tan intenso que hemos mantenido así pues viene a concluir nuestra tesis nuestra propuesta es un modelo donde no haya ningún tipo de compensación económica por el medio es un modelo como bien hemos mencionado donde la gestante cumpla una serie de requisitos como por ejemplo ser mayor de veinticinco años y menor de cuarenta y cinco ya haya sido madre anteriormente y haya cumplido su deseo de tener hijos también defendemos un modelo donde esta mujer gestando tenga una estabilidad económica como social también queremos recalcar que consideramos importante que el óvulo en ningún caso sea de la misma persona que está gestando y por tanto la donante del óvulo y la donante de embrión tendrían que ser diferentes y como requisito fundamental consideramos que la pareja que solicite la gestación subrogada tiene que haber agotado todos los métodos posibles anteriormente es bien claro que como en cualquier otra ley si alguna persona intenta estimularla o intenta hacer un fraude será sancionada debidamente consideramos que en ningún caso el contrato podrá ser revocado la gestación subrogada ha aumentado su práctica en los últimos años sin embargo es algo que viene de mucho más atrás incluso en el antiguo testamento encontramos referencias concretamente en el libro de génesis treinta que nos narra la historia de raquel y jacob raquel era infértil no le podía dar hijos y le dijo toma mi sirvienta villa y así tendré hijos gracias a ella no tuvieron ni uno ni dos tuvieron doce como bien sabremos por lo tanto esto no es nada del presente sino que viene de más atrás es cierto que la ciencia avanza y así se desarrollen nuevos métodes de reproducción asistida y los qulas no pueden ser ignorados por la sociedad ni por las leyes no nos podemos negar el proceso al derecho en ningún caso se puede desentedre de un tema en cuestión como nos ocupa y menos lo puede hacer si hay en cuestión un derecho fundamental en la vida el derecho fundamental amparado por el artículo quince de nuestra constitución es más consideramos que los posibles fraudes de ley y las posibles consecuencias que algunas personas pudieran dar a esta ley no es un argumento de peso como por no hacerlo puesto que si los parlamentos en la hora de aprobar una ley solo se fijáramos en las posibles fraudes de ley que se podrían derivar no legislaron nada tendríamos ordenamientos jurídicos rígidos y constituciones que nunca serían reformadas por otro lado queremos hacer referencia que el concepto de maternidad avanzado en los últimos años la maternidad en los tiempos más ancestrales se otorgaba por la regla romana mater semper carta este la madre siempre cierta mientras que la paternidad se otorgaba por presunciones esto hoy siglo veintiuno dos mil nueve ya no es así esto ha cambiado incluso ahora nos podríamos plantear si existen diferentes tipos de maternidad la gestación ayuda en todos estos colectivos a tener hijos y a poder ser padres a poder experimentar esta sensación estoy bien segura que todos los que lo habréis pasado es la mejor cosa que os ha pasado en vuestra vida no hay derecho que una persona tenga que gastarse miles y miles de dólares y viajar a la otra punta del mundo para poder ser padres con qué autoridad moral se puede evitar que un núcleo familiar lleno de amor llena el hogar con sus frutos tan deseados qué ley nos puede prohibir mimar nuestro bebé y menos si esta ley es segura altruista y seria muchas gracias";"non-argumentative";"none"
