"sentence_text";"label_binary";"label_component"
"Pero quizá la solución es dejar de pagar pensiones de miseria no poner sanidad pública para animales.";"argumentative";"premise"
"Betados, yo no pido una sanidad pública gratuita para mascotas, pido hospitales públicos para mascotas con algún tipo de subvención, el resto lo pagaríamos quienes hiciéramos uso de ella.";"argumentative";"claim"
"En cuanto a las pensiones estoy de acuerdo en subirlas,";"argumentative";"claim"
"como también estoy de acuerdo en perseguir a los corruptos y que devuelvan lo robado, a los estafadores, a los malos gestores de fondos públicos, a los políticos que prometen hasta que la me. Etc. Etc.";"argumentative";"premise"
"Pero el caso que nos ocupa es el de crear centros con personal cualificado no amiguitos de políticos que realmente se involucren que el bienestar de estos animales, que revierta el dinero subvencionado en ellos, y no en sus bolsillos.";"argumentative";"premise"
"Con esto denuncio muchas perreras que si entrais dan una pena terrible ver en qué condiciones tienen a los animales, apenas comen, apenas tienen atención veterinaria.";"argumentative";"premise"
"Digo no a las perreras.";"argumentative";"claim"
"Según para qué personas son un capricho, a lo mejor para ti lo son, para mi vecina que es ciega es una necesidad.";"argumentative";"claim"
"Todo es cuestión de empatía.";"argumentative";"premise"
"Es probable que a ti te moleste el que los demás tengan perro, pero yo cuando hago la declaración de la renta pongo la por cosa que como dice el dicho haz el bien y no mires a quien.";"argumentative";"claim"
"Necesitamos hospitales públicos de mascotas, muchos dueños no pueden hacer frente a las abultadas facturas de los veterinarios, que en muchos casos son abusivas.";"argumentative";"claim"
"Muchas mascotas sufren el abandono de sus dueños por no poder hacer frente a los gastos veterinarios, es una lacra y una desgracia que se podría evitar.";"argumentative";"premise"
"Sanciones significativas para los vecinos ruidosos";"argumentative";"claim"
"Sanciones elevadas para vecinos ruidosos reincidentes.";"argumentative";"claim"
"Es increible como ciertas personas creen que todo es valido mientras se cumplan las horas de restrigción o que en fin de semnana o fechas sñaladas, se puede hacer lo que uno quiera sin ningún limite de falta de respeto al que vive al lado.";"argumentative";"claim"
"Que uno pueda estar de fiesta, no significa que el otro no tenga que trabajar, estudiar, esté enfermo, sea un niño o una persona mayor, una embarazada, un animal asustado.";"argumentative";"premise"
"Una cosa más acerca de los altavoces grandes, subwoofers y parecidos, es que tengo dudas acerca de que la medición de sus decibelios sea correcta.";"argumentative";"claim"
"Los sonidos muy graves son los francamente horribles, que se expanden a gran distancia atravesando muros.";"argumentative";"premise"
"Su nivel sonoro en dB podría medirse como muy bajo pero siguen siendo insufribles al oído humano.";"argumentative";"premise"
"Habría que pensar -pero esto es asunto para otra administración- por qué algunos coches pueden calzar grandes subwoofers: al pasar la ITV se les controla el ruido del escape pero no el de sus equipos sonoros.";"argumentative";"premise"
"En cuanto a los horarios decirte que me informé y no existen horarios para molestar.";"argumentative";"claim"
"Es decir, no vale la escusa de que es fin de semana ni nada parecido.";"argumentative";"premise"
"No se debe molestar nunca, ya sea festivo o no.";"argumentative";"premise"
"Los horarios que hay lo que modifican es un poco los decibelios pero es para los ruidos normales del día a día, poner la aspiradora, la lavadora, Lo que pasa que cuando llamas a la policía lo único que hacen es advertir al vecino ruidoso pero en cuanto se marchan vuelve el ruido.";"argumentative";"premise"
"Eso si vienen, porque a veces tardan horas en venir y nunca tienen el sonómetro para hacer la medición.";"argumentative";"premise"
"Sin multas importantes te pueden estar dando el coñazo por largas temporadas.";"argumentative";"claim"
"Pero además hay que controlar que el ayuntamiento cumpla sus propias normas contra el ruido.";"argumentative";"claim"
"Convivo con seres que deberían vivir en mitad del monte porque en comunidad no saben convivir,";"argumentative";"claim"
"después de miles de avisos, los primeros de buenas maneras e intentando conciliar, lo único que hacen es incrementar su nivel de ruido y molestia y reirse de los vecinos.";"argumentative";"premise"
"El ruido es un problema que va un aumento y que la mayoría de los vecinos de Madrid sufrimos.";"argumentative";"claim"
"Preferencia circulatoria de las bicicletas sobre los coches";"argumentative";"claim"
"Siempre se dice que en Madrid, por calles estrechas, es muy difícil implementar carriles bicicleta.";"argumentative";"claim"
"En Amsterdam y Holanda en general han solucionado dando preferencia circulatoria sobre los coches.";"argumentative";"claim"
"Si no me equivoco, incluso tenían preferencia sobre los peatones.";"argumentative";"claim"
"El orden era: tranvías, bicicletas, peatones, coches.";"argumentative";"premise"
"Allí funciona perfectamente y resuelve el problema de falta de espacio para carriles bicicletas.";"argumentative";"claim"
"Tema con el que, por cierto, ya estaría bien de hacer populismo y gastar dinero en algunos carriles bicicleta que sólo suman para las estadísticas y no para la circulación.";"argumentative";"claim"
"Buena propuesta José Manuel, pero en Madrid es muy difícil La gente adora a su coche por encima de todas las cosas y bajar a la gente del coche es una cosa como que te toque la primitiva.";"argumentative";"claim"
"Pero creo que la bicicleta puede fomentar una ciudad más saludable y cambiar radicalmente Madrid.";"argumentative";"premise"
"Al menos el Ayuntamiento ha dado algunos pasos para fomentar la bicicleta";"argumentative";"claim"
"pero por ejemplo bicimad que se vendió como que iba a ser una tarjeta única finalmente si quieres usar una bicicleta también tienes que darte de alta y no sé cuántas historias con lo cual no es tan sencillo Tarjeta Única de bicimad significaría que con el mismo abono transporte puedes ir pasar tu tarjeta por un totem y coger una bicicleta así de sencillo y la bicicleta desde luego ha cambiado bastante la imagen de la ciudad aunque muy tímidamente.";"argumentative";"premise"
"Ojalá el Ayuntamiento siga fomentando la bicicleta con algunas medidas cómo desgravaciones fiscales para el que deja el coche en casa teletrabajo etc.";"argumentative";"claim"
"Bueno, el anterior gobierno lo hizo por postureo, ahora parece que se lo toman más en serio.";"argumentative";"claim"
"Y lo cierto es que Bicimad ha ayudado a que los conductores estén un poco más concienciados.";"argumentative";"premise"
"Totalmente de acuerdo contigo si no hubiera que sacas una tarjetita aparte del abono transporte mucha gente más lo utilizaría.";"argumentative";"claim"
"Tienes buena intención, pero culturalmente aquí es muy difícil.";"argumentative";"claim"
"En Madrid la gente conduce como si estuvieran en Mad Max.";"argumentative";"premise"
"Y los profesionales del volante no entienden de otra prioridad que no sea la suya.";"argumentative";"premise"
"Que sea así ahora no significa que tenga que seguir siendo así siempre.";"argumentative";"claim"
"La educación lo es todo y la movilidad en este tipo de ciudades necesita de un cambio inminente.";"argumentative";"claim"
"Si: - La edad media de los madrileños es superior a los 50 años, y la tendencia es al alza -Los usuarios de la bicicleta son menos del 3 de los madrileños, día de 13000 uso/dia, osea que las usan menos de 7000 personas viajes de ida y vuelta -Hay más de dos accidentes diarios de ciclistas.";"argumentative";"claim"
"-Los ciclistas no respetan, ni las más elementales normas de circulación semáforos, direcciones prohibidas, luces, seguros, que en otros países se respetan y se multa.";"argumentative";"claim"
"-La velocidad a la que circulan los ciclistas, sobre todo en en cruces de calles y zonas peatonales, es totalmente inapropiada para su seguridad y para los peatones -Son ninis ni luces, ni seguros, impuestos de circulación, sin casco, con cascos sin normas, sin respeto ni a peatones, ¿Qué iluminado cree que la bicicleta es la solución a la movilidad en Madrid? ¿en qué criterios objetivos se basa? y ¿por qué se gasta los presupuestos de todos los madrileños en beneficio de un 3 ¿Alguien me responde?.";"argumentative";"claim"
"A ver, hay varias cosas ciertas en tu discurso y varias que has llevado a tu terreno.";"argumentative";"claim"
"Es cierto que una parte de los ciclistas no respetan nada y van por la acera, en contra dirección y muchas otras cosas peores.";"argumentative";"premise"
"Desde mi punto de vista, porque llevamos años, por no decir décadas, utilizando el ciclismo como herramienta política, creando ineficientes y populistas infraestructuras sin legislar convenientemente.";"argumentative";"claim"
"Pero vamos, que ha pasado lo mismo con las cacas de los perros, las basuras de reciclaje y otras muchas cosas.";"argumentative";"premise"
"Holanda es todo un paraíso para los ciclistas.";"argumentative";"claim"
"Se calcula que hay más de 18 millones de bicicletas en el país, cuando la población actual es de 17 millones de habitantes.";"argumentative";"premise"
"Tengo más de 50 utilizo todos los días la bicicleta para ir al trabajo - los de lluvia Voy siempre a pie por la acera, no me salto semáforos, en fin intento ser con la bicicleta aún más cívico que cuando uso el coche.";"argumentative";"claim"
"Por cierto en general no he tenido problemas con los coches.";"argumentative";"premise"
"Es cierto según el Ayun. Madrid BICIMAD tiene una media de 13000 usos al día.";"argumentative";"claim"
"A los que hay que sumar la gente que va en su propia bicicleta y los que usan otras medios por los carriles habilitados.";"argumentative";"premise"
"La movilidad en las ciudades esta evolucionando, utilizáremos más coches compartidos y transporte de 2 ruedas.";"argumentative";"claim"
"Será caso único, mayor de 50 y en bicicleta, al igual en lo de respetar las normas.";"argumentative";"claim"
"Más del 80 no las respeta.";"argumentative";"claim"
"Cuando no se pasan el semáforo en rojo se suben a la acera y por el paso de peatones cruzan al otro lado, es decir no les para nada.";"argumentative";"premise"
"Si no se utiliza más la bicicleta es porque la infraestructura actual es mortal.";"argumentative";"claim"
"Arriesgo mi vida cada día moviéndome en bicicleta por Madrid.";"argumentative";"claim"
"A cada porcentaje de mejora de la infraestructura del carril bicicleta, porcentaje de aumento del uso de la misma.";"argumentative";"claim"
"Es evidente que como vehículo hay que respetar las normas de tráfico y para eso deberían hacerse campañas de sensibilidad en este aspecto, en las escuelas, distritos, etc.";"argumentative";"claim"
"Si se ejecutase un buen plan de movillidad ciclista y se invirtiese todo lo necesario para llevarlo a cabo, el ayuntamiento tendría un mes o dos de críticas y a partir de ahí todo serán felicitaciones y agradeciemintos.";"argumentative";"premise"
"Carril bicicleta de verdad por todo Madrid ya Mejoráremos la ciudad y su aire.";"argumentative";"claim"
"Mejoráremos en salud y por tanto ahorráremos en sanidad pública.";"argumentative";"premise"
"Metro para viajeros de tren y avión";"argumentative";"claim"
"Muchas estaciones son utilizadas por viajeros con destino a estaciones de tren y al aeropuerto y trasladando maletas.";"argumentative";"claim"
"La inauguración de la l8 la hicieron conjuntamente Aguire y Gallardón.";"argumentative";"claim"
"Si lo es para inaugurar, que lo sea para arreglar problemas o exigir a la Comunidad dichas soluciones como se hace con los Servicios de Limpiezas externalizados, con los bancos y los desahucios etc.";"argumentative";"premise"
"El 90 de los usuarios de Metro viven en Madrid capital, algo tendrá que decir nuestro Ayuntamiento.";"argumentative";"claim"
"El ayuntamiento podrá presionar pero no tiene competencias.";"argumentative";"claim"
"A eso me refiero, a que presione pues, si puede acudir a las inauguraciones a bombo y platillo, ¿cómo no va a poder presionar si el 90 de los usuarios residen en la ciudad de Madrid?.";"argumentative";"claim"
"Si quieren comodidad en el transporte al aeropuerto el metro no es el medio más adecuado.";"argumentative";"claim"
"Existen otros mucho más cómodos.";"argumentative";"premise"
"Creo que todo es susceptible de mejora, claramente, pero que disponemos de uno de los mejores servicios públicos de enlace con el aeropuerto, de todo el mundo.";"argumentative";"claim"
"Un tema es que tenga que cargar con una maleta escaleras arriba, que eso sucede tanto yendo al aeropuerto como en un uso normal del servicio, y otro bien distinto es la promoción que se haga por parte de las administraciones públicas del uso del tranporte público.";"argumentative";"claim"
"Por su entrada creia que se referia a lo pimero, pero su comentario me dá a entender que lo que le molesta es que se recomiende usar transporte público para ir al aeropuerto.";"argumentative";"premise"
"El servicio al aeropuerto es un servicio extra del metro, no tiene que estar perfectamente adecuado para las distintas circustancias como solicita usted en su ultima frase.";"argumentative";"premise"
"No creo que tengamos uno de los mejores servicios públicos de enlace con el aeropuerto del mundo.";"argumentative";"claim"
"Todo es opinable, yo opino que no y además no afectaría al tema que planteo.";"argumentative";"premise"
"Si no hay un buen transporte público, Madrid seguirá siendo un caos circulatorio.";"argumentative";"claim"
"Por eso promocionan el transporte público";"argumentative";"claim"
"pero si no cubre las necesidades que cada tramo requiere, no servirá de nada.";"argumentative";"premise"
"La solución no es moverse en taxi ni en coche.";"argumentative";"claim"
"Es complicado el titulo porque es algo muy concreto dentro de todas las posibilidades e incidencias del metro.";"argumentative";"claim"
"Hay una propuesta llamada metro accesible y hay otras propuestas para movilidad reducida etc.";"argumentative";"claim"
"Por eso esta es concreta para viajeros con maletas de hasta 20 kg.";"argumentative";"premise"
"Técnicamente, ¿dan el mismo servicio no? Por eso, lo mismo sería bueno cerrar la propuesta, y concentrarse en una que facilite la movilidad a todos Viajeros con equipaje, personas con movilidad reducida, carritos de bebe, .";"argumentative";"claim"
"Podemos moderarnos nosotros mismos, y tu que eres el que ha propuesto la idea, puedes hablar con las otras personas para unificar ideas y promover una única propuesta.";"argumentative";"claim"
"Es muy necesario poner ascensores y/o escaleras mecánicas por la cantidad de turismo que hay sobretodo en la zona centro.";"argumentative";"claim"
"Damos muy mala imagen a turistas y estudiantes extranjeros que llegan a la ciudad con sus maletas, intentando subir y bajar con ellas por las escaleras.";"argumentative";"premise"
"Tenemos muchos hoteles y muy buenos en el centro de Madrid, pero es un calvario llegar hasta ellos.";"argumentative";"premise"
"Por poner un ejemplo: las paradas de metro de Gran Vía, Sevilla, Tribunal, Santo Domingo, Banco de España. Chueca, Puerta de Toledo, Atocha.";"argumentative";"premise"
"Todas ellas soportando la mayor cantidad de personas acarreando maletas.";"argumentative";"premise"
"Medidas más restrictivas de calidad del aire";"argumentative";"claim"
"Propongo ser más restrictivos con el control de la calidad del aire y la contaminación generada por los vehículos de motor.";"argumentative";"claim"
"Creo que en la actualidad se quedan cortas y seguimos igual.";"argumentative";"claim"
"Hola parte del problema es que no se impone ningúna medida restrictiva o de aparcamiento SER a los distritos limítrofes fuera de la almendra central M30 y están igual de saturados de aparcamiento y de problemas de contaminación saludos.";"argumentative";"claim"
"Primero, no son la primera causa de contaminación, por mucho que los demonicen no se convierta en verdad.";"argumentative";"claim"
"Por otro lado, no conozco su vida y circustancias, pero muy fácil lo tiene que tener todo para proponer aún más medidas cuando ya son excesivas, injustas y desproporcionadas.";"argumentative";"claim"
"Excesivas? Claro! No hay más que ver la boina de contaminación madrileña, conocida por todos desde hace muchos años ya.";"argumentative";"claim"
"Lo que es injusto es tener que respirar eso día tras día, año tras año.";"argumentative";"claim"
"Y sí, son excesivas en cuanto a vehículos privados";"argumentative";"claim"
"y laxas en cuanto a calefacciones o industrias, las principales causas contaminantes.";"argumentative";"premise"
"Baja en la zona centro, en las periféricas sube y es un razonamiento lógico, si no puede circular casi nadie por el centro, en esas estaciones bajará.";"argumentative";"claim"
"También baja los fines de semana y no es por el protocolo.";"argumentative";"premise"
"No son excesivas las restricciones,";"argumentative";"claim"
"lo único que ocurre es que es más cómodo ir en coche que en transporte público, yo quiero seguir viviendo en una ciudad y poder respirar aire que no sea mortal, y gracias por la idea pero no me voy a ir a vivir al campo a no ser que quiera regalarme usted un chalecito en la sierra.";"argumentative";"premise"
"Claro que es más cómodo y sano incluso ir en coche privado si para entrar a las 8 de la mañana a trabajar en vehículo privado tardó 30-40 minutos a mi trabajo y en trasporte público tardó 145-155 horas.";"argumentative";"claim"
"Eso también les calidad de vida, pero como le digo ni es la principal causa de contaminación, sino los protocolos se darían en verano también y no sólo en invierno";"argumentative";"premise"
"Que curioso y son medidas clasistas y discriminatorias que sólo favorecen a ricos que pueden vivir en el centro y perjudican a los trabajadores.";"argumentative";"claim"
"Lo que usted llama calidad de vida es que cada día se llenen las carreteras de coches con atascos diarios y conductores cabreados por la espera, mientras el resto tiene que respirar todo lo que sale por sus tubos de escape? Ah!";"argumentative";"claim"
"No, que para usted lo que sale por los tubos de escape es oxígeno puro.";"argumentative";"claim"
"Y los protocolos anticontaminación también se aplican en verano, lo curioso es que usted no lo sepa.";"argumentative";"claim"
"Si niega que el tráfico sea un gran contaminante el problema lo tiene usted, será el egoísmo mientras usted esté cómodo lo demás no importa la razón por la cual lo niega o no lo quiere entender.";"argumentative";"claim"
"Desde luego no voy a ponerme a su altura, yo no insulto a nadie, aunque me responda, como usted ha hecho, que me vaya a vivir al campo, ni aunque me quede sin argumentos, como veo que le ha pasado.";"argumentative";"premise"
"Yo no he negado que sea un gran contaminante sino que solo se ataca al coche y no a la calefacción de carbón, por ejemplo.";"argumentative";"claim"
"Estoy de acuerdo con la contaminación que genera la calefacción de carbón,";"argumentative";"claim"
"pero decir que como hay otras cosas que también contaminan no se debe atajar el problema de la contaminación de tanto coche, no tiene sentido ningúno.";"argumentative";"premise"
"El consumo del carbón lleva prácticamente estancado en la capital desde 2011 con al menos 574 calderas en uso para calefacción de viviendas, .";"argumentative";"premise"
"Yo estoy en contra de cualquier forma de contaminación que se pueda evitar, esto se extrae de cualquiera de mis comentarios, pero se ve que usted no quiere comprenderlo.";"argumentative";"claim"
"Identificación de bicicletas";"argumentative";"claim"
"Cada vez circulan más bicicletas por las aceras y se saltan normas de tráfico.";"argumentative";"claim"
"Para evitar la impunidad se puede tomar los datos de la matrícula para poner la oportuna denuncia.";"argumentative";"premise"
"Tienes toda la razón, cada vez hay más bicicletas que se saltan todo tipo de señales, van en dirección contraria, s saltan los semáforos provocando sobre saltos en los transeúntes e incluso cuando van por la acera se permiten el tocar el claxon para que nos apartemos.";"argumentative";"claim"
"Sin querer quitarte la razón, cuando un ciclista toca el timbre generalmente no es para que te quites sino para que seas consciente de su presencia y así evitar accidentes.";"argumentative";"claim"
"Te lo digo porque yo lo hago mucho con los peatones que van por el carril bicicleta.";"argumentative";"premise"
"Si no aviso se sobresaltan, incluso si se mueven podíamos chocar.";"argumentative";"premise"
"Yo creo que la mayoría de gente que va por las aceras en bicicleta es por miedo a los coches.";"argumentative";"claim"
"Teniendo en cuenta que Madrid está plagado de policías municipales, estos deberían sancionar con cursos obligatorios de educación víal a los ciclistas que circulen por las aceras o pago de una multa alta";"argumentative";"claim"
"En resumen, la educación es la única vía para los comportamientos incívicos.";"argumentative";"premise"
"Pues yo creo que hay un gran interés por parte de los ciclistas en convertir Madrid en una ciudad amigable con la bicicleta,";"argumentative";"claim"
"pero el miedo al tráfico rodado hace que algunos se decidan por la acera.";"argumentative";"premise"
"Creo que hay que empezar a tomar la bicicleta en serio a nivel infraestructuras.";"argumentative";"claim"
"Espero igualmente que todas esas voces que reclaman multas para las bicicletas por las aceras no sean los mismos que acosan a los ciclistas con sus coches por las calzadas.";"argumentative";"claim"
"Desgraciadamente muchas veces es así y lo que pasa es que quienes son intolerantes lo son siempre.";"argumentative";"premise"
"Quede claro que del mismo modo pido a los ciclistas que intenten evitar ir por las aceras y que sean respetuosos para que también lo sean los demás con nosotros.";"argumentative";"premise"
"Yo no pido multas, si no todo lo contrario.";"argumentative";"claim"
"Como se que es un problema de miedo a los coches, pues lo que quiero es que aprendan a circular y si no son capaces de aprender, pues que les sancionen con asistencia a cursos de educación vial.";"argumentative";"premise"
"El caso es que en las ciudades donde la bicicleta es mayoritaria, como Amsterdam o Copenhague la gente convive con las bicicletas de otra manera.";"argumentative";"claim"
"Se ven un montón de calles peatonales y plazas donde pasan bicicletas a ritmo de peatón y los peatones no se alteran ni se enfadan porque están en su derecho ya que allí se les permite en este tipo de lugares.";"argumentative";"premise"
"Se puede ver en un montón de vídeos en Youtube.";"argumentative";"premise"
"Personalmente no me molesta mientras no tenga que parar para pasar,";"argumentative";"claim"
"pero seguro que alguno de ellos son los que se molestan tanto con las bicicletas por las aceras.";"argumentative";"premise"
"Quizás, y sólo quizás, sea porque Madrid no es un lugar muy acogedor para las bicicletas.";"argumentative";"claim"
"A lo mejor la gente que va por la acera prefiere no jugarse la vida mientras respira a pulmón limpio el tubo de escape del que va delante, en determinados tramos.";"argumentative";"premise"
"Solución carriles bicicleta de verdad y no de paseo.";"argumentative";"premise"
"Totalmente de acuerdo.";"argumentative";"claim"
"No es que yo esté a favor de que las bicicletas vayan por la acera, pero hacen falta carriles bicicleta en condiciones por todo Madrid.";"argumentative";"claim"
"Una de las ventajas, entre otras, de las bicicletas es que no pagas impuestos por usarla.";"argumentative";"claim"
"Imagino que la matriculación no será gratis.";"argumentative";"claim"
"Como ventaja veo más interesante que en caso de robo se podría identificar más fácilmente.";"argumentative";"premise"
"Ya está bien de que una bicicleta, que es un vehículo como otros, cometan infracciones sin posibilidad de ser identificados.";"argumentative";"claim"
"Todos los ciudadanos son identificados por su DNI Incluso los peatones pueden ser sancionados por cruzar por lugares indebidos,";"argumentative";"claim"
"por tanto, no por ello se necesita un vehículo para usar mal las vías públicas.";"argumentative";"premise"
"Todo aquel vehículo que circule por las vías comunes debería llevar una matrícula para así no tener la posibilidad de evitar sanciones.";"argumentative";"claim"
"Y creo que las bicicletas lo son.";"argumentative";"premise"
"Ya basta de que estos seres de luz se pasen por el arco del triunfo los semáforos, el circular por aceras, la marcha en sentido contrario y otras barbaridades que por frecuentes son casi universales en este tipo de vehículos.";"argumentative";"claim"
"La obligatoriedad de una matricula desincentiva el uso de la bicicleta, que en Madrid mejora la movilidad y no aumenta la contaminación.";"argumentative";"claim"
"Los días de celebración se convierten en un inconveniente para los vecinos y ciudadanos afectados teniendo que ser participes de una fiesta sin poder elegir.";"argumentative";"claim"
"Una celebración mayormente controlada y organizada en una zona fuera de centro de la ciudad no evitara a los participes de su fiesta, sin alterar la vida del resto de vecinos que sufren los efectos negativos de la misma.";"argumentative";"claim"
"La ciudad no dejara de obtener beneficios económicos en comercios, hoteles, etc.";"argumentative";"claim"
"Se puede organizar a modo de los macro festivales de musica, al no causar molestias al resto de ciudadanos se puede ilimitar la duración de la fiesta.";"argumentative";"premise"
"Mayor fiesta, menor molestia a resto de ciudadanos y los mismos ingresos.";"argumentative";"premise"
"Si pero eso solo lo sabe el vecino que lo sufre.";"argumentative";"claim"
"Es muy bonito ir de fiesta uno y que los demás se fastidien.";"argumentative";"claim"
"Ruidos, suciedades, cortes de tráfico etc.";"argumentative";"premise"
"Y no hablamos de un par de horas, son días y horas interminables para los que lo sufrimos.";"argumentative";"premise"
"Yo voto para que no se célebre nunca más ningúna victoria deportiva dentro de la capital nada de victorias en la Cibeles o paseillos de la selección española por la gran vía o el paseo de Recoletos, tampoco desfiles militares, .";"argumentative";"claim"
"Ya está bien de masificaciones, manifestaciones y cottes de tráfico.";"argumentative";"claim"
"A trabajar como Dios manda y a circular todos correctamente.";"argumentative";"claim"
"Estoy en total acuerdo, si me llaman homofogo me da igual pero las truchas al río que hacen menos ruido.";"argumentative";"claim"
"A demás que la tolerancia es cosa de ambas partes,";"argumentative";"claim"
"nosotros tenemos que aguantar no entiendo la fiesta porque tampoco hay la fiesta del orgullo heterosexual,";"argumentative";"premise"
"somos personas a pesar de la condición y no tiene a que esa fiesta. 
> Se te va la olla, en serio.";"argumentative";"premise"
"Son con los olores que duermo durante las fiestas del Orgullo, el de las micciones de cientos de personas.";"argumentative";"claim"
"Claro que se concilia el sueño por cansancio ya avanzada la madrugada y una vez que termina la algarabía, no sólo de los altavoces del escenario.";"argumentative";"premise"
"Nadie en mi barrio quiere esas fiestas, pregunten a comerciantes, también de bares y restaurantes.";"argumentative";"claim"
"Es la imposición de un colectivo.";"argumentative";"premise"
"Contratar personal de limpieza";"argumentative";"claim"
"Contratar personal de limpieza en lugar de pedir a universitarios o madres de niños escolarizados limpiar.";"argumentative";"claim"
"Mi propuesta es, en lugar de promover que estudiantes o mujeres trabajadoras hagan ese trabajo, ¿por qué no se contrata a más personal de limpieza?";"argumentative";"claim"
"De esta forma se podría reducir el paro de la capital, a la vez que no se quita tiempo de estudio a los universitarios o tiempo libre a las mujeres.";"argumentative";"premise"
"Este sitio no es el lugar creo yo.";"argumentative";"claim"
"Pero ya que te poner, haz un esfuerzo por contrastar esa noticia que sé dónde la has leído.";"argumentative";"premise"
"Es una medida que me parece injusta, puesto que la mayoría no ha podido votar la composición del Ayuntamiento de Madrid, las universidades son competencia de la Comunidad de Madrid y, por tanto, la alcaldesa no tiene legitimidad para hacerles limpiar las calles.";"argumentative";"claim"
"No has entendido o no quieres entender.";"argumentative";"claim"
"No se trata de obligarles a limpiar por supuesto, pero si a concienciar a todos los que ensucian de forma innecesaria su entorno lo que no deben hacer y no rasgarnos las vestiduras por ello.";"argumentative";"premise"
"Perdona pero no has entendido nada,";"argumentative";"claim"
"lo de las madres era una propuesta por mi parte muy interesante ya que si dichas madres están en el paro y pueden tener un trabajo además en el colegio donde va su hijo pues mucho mejor y lo de los jovenes estudiantes también es lógico que al que ensucie se le enseñe a dejar de hacerlo, no para no tener que contratar a personas que limpien si no para evitar el que convirtamos a nuestros hijos en unos guarros.";"argumentative";"premise"
"En primer lugar, los empleos públicos no se deberían ofrecer en función de en qué colectivo te encuentres, sino a todos los ciudadanos por igual.";"argumentative";"claim"
"En segundo lugar, muéstrame una encuesta que diga que sólo los universitarios ensucian la calle.";"argumentative";"claim"
"En tercer lugar, para evitar que la gente ensucie ya están las multas o pueden limpiar ellos,";"argumentative";"claim"
"pero no hay que generalizar con todo el colectivo universitario.";"argumentative";"premise"
"Por supuesto que no sólo los universitarios ensucian, es que de hecho no todos los universitarios ensucian, posiblemente sean una minoría, pero lo cierto es que encucian muchos de ellos, y no está de más concienciar a todos de que la limpieza no es una deshonrra,";"argumentative";"claim"
"en el colegio de mi hijo hacen batallón de reciclaje, hacen grupos de trabajo semanales y conciencian al resto informando y vigilando que cumplen con las normas de limpieza del colegio, que tiene de malo eso.";"argumentative";"premise"
"Por otro lado los empleos públicos se deben ofrecer a todos los ciudadano";"argumentative";"claim"
"pero si saliera una oferta de empleo público para limpiar un colegio de la zona donde tu vivas y otro donde yo viva, entiendo que tu si estuvieras interesad@o la solicitarías en la zona que más cerca te pille y yo igual, por lo tanto que problema hay?.";"argumentative";"premise"
"Y por último no he visto nunca a un agente multando a nadier por dejar que su perro se cague en la calle y no recoja la caquita, cosa que podían empezar también a vigilar.";"argumentative";"claim"
"Yo creo que todo parte de un malentendido por no tener el video completo de todo lo que dijese la alcaldesa ese día, yo propongo que se use la web para aclarar lo sucedido sin llevarnos las manos a la cabeza, que cuelguen el video completo y así podamos opinar";"argumentative";"claim"
"No solo la gente que hace botellón ensucia mi facultad y otras facultades si no que los propios alumnos durante el día no son capaces de tirar sus desperdicios a la basura.";"argumentative";"claim"
"Pues nada de esto funciona.";"argumentative";"claim"
"Ni el por favor, ni el buen rollo ni nada de nada.";"argumentative";"premise"
"Los botelleros solo piensan en divertirse como sea, y les importa un comino si queda destrozado, sucio, o lo que sea.";"argumentative";"premise"
"A buen entendederas, pocas palabras bastan,";"argumentative";"claim"
"pero en esta propuesta veo muuuchas palabras.";"argumentative";"premise"
"la creación de un un banco de alimentos de gestión municipal y pública generaría un número de entorno a 500 empleos para la coordinación de la recogida, almacenamiento y entrega de comida a familias sin recursos.";"argumentative";"claim"
"Teniendo en cuenta que en Madrid, los bancos de alimentos independientes que funcionan cuentan con tan sólo 4 asalariados y 450 voluntarios,";"argumentative";"premise"
"Con respecto a la limpieza hay un problema bastante gordo.";"argumentative";"claim"
"Y es que la señora Botella y Gallardón hicieron contratos con las empresas actuales que superaban sus años de legislatura.";"argumentative";"claim"
"Empresas como la de Florentino Pérez amiguito de Aznar y gentuza explotadora de la misma calaña que recorta en sus empresas y repercute en el servicio que dan.";"argumentative";"premise"
"Con esto quiero decir que la problemática está en que prepararon la cama a sus amiguitos y ahora las culpas vienen para el que viene detrás.";"argumentative";"premise"
"Con Botella los parques estaban peor.";"argumentative";"premise"
"Quizá los del barrio Salamanca no, pero los demás estaban hechos una porquería.";"argumentative";"premise"
"Por otro lado los que hacen botellones deberían recoger los desperdicios y a demás no mear en vía pública o reventar botellas y demás actos vandálicos.";"argumentative";"premise"
"No multar por beber, sino multar por ese tipo de comportamientos.";"argumentative";"premise"
"No a la construcción de 1200 viviendas sociales de la EMVS en el Cañaveral";"argumentative";"claim"
"La vivienda social debe repartirse equitativamente entre todos los barrios de Madrid que ya están consolidados y disponen de los recursos y servicios necesarios para garantizar la integración social.";"argumentative";"claim"
"Esperamos que el ayuntamiento se conciencie de la barbaridad que son 1200 viviendas.";"argumentative";"claim"
"Cuando hay más barrios de la capital que no tienen o no tienen tantisimos.";"argumentative";"premise"
"Y cuando hay miles de viviendas sin ocupar por todo Madrid!.";"argumentative";"premise"
"El Cañaveral pertenece al distrito de Vicálvaro.";"argumentative";"claim"
"Ya que miras un plano, hazlo bien.";"argumentative";"premise"
