"sentence_text";"label_binary";"label_component"
"Después de la documentación de la enfermedad N2 por mediastinoscopía o mediastinotomía anterior, los pacientes recibieron quimioterapia de inducción con cisplatino, vinblastina y mitomicina-C. La mitomicina-C fue eliminada más tarde del régimen de inducción.";"non-argumentative";"none"
"Los pacientes fueron entonces asignados al azar a cirugía o RT (64 Gy en 7 semanas) seguidos por cisplatino y vinblastina.";"non-argumentative";"none"
"El RTOG 89-01 acumuló 75 pacientes, de los cuales 73 eran elegibles y analizables.";"non-argumentative";"none"
"Doce pacientes recibieron quimioterapia de inducción pero no fueron asignados al azar a RT o cirugía posteriormente.";"non-argumentative";"none"
"Cuarenta y cinco pacientes fueron asignados al azar a RT o cirugía post-inducción.";"non-argumentative";"none"
"De los pacientes analizados, el 90% tenía una puntuación de rendimiento Karnofsky de 90-100, el 18% tenía pérdida de peso > 5%, el 37% tenía características histológicas de células escamosas y el 54% tenía enfermedad N2 voluminosas.";"non-argumentative";"none"
"La distribución de la enfermedad N2 fue uniforme entre los grupos de tratamiento.";"non-argumentative";"none"
"La incidencia de toxicidad de grado 4 fue del 56% en los pacientes que recibieron mitomicina-C y del 29% en los que no la recibieron.";"argumentative";"premise"
"Sólo 1 paciente de cada grupo tuvo toxicidad no hematológica aguda mayor que el Grado 3 (náuseas y vómitos).";"argumentative";"premise"
"No se desarrolló toxicidad por radiación aguda de grado 4.";"argumentative";"premise"
"La incidencia de toxicidad a largo plazo fue equivalente en los brazos.";"argumentative";"premise"
"Se produjeron tres muertes relacionadas con el tratamiento: 2 pacientes en los brazos quirúrgicos (una toxicidad pulmonar tardía y una embolia pulmonar) y 1 paciente en el brazo de radiación (neumonitis por radiación).";"argumentative";"premise"
"La quimioterapia de inducción se completó en el 78% de los pacientes.";"argumentative";"premise"
"La resección completa se realizó en el 73% de los 26 pacientes sometidos a toracotomía.";"argumentative";"premise"
"La quimioterapia de consolidación se completó en el 75% de los pacientes.";"argumentative";"premise"
"No se encontró ninguna diferencia estadísticamente significativa entre los brazos de tratamiento.";"argumentative";"premise"
"La tasa de supervivencia sin progresión fue del 53% a 1 año y del 17% a 3 años.";"argumentative";"premise"
"La mediana de supervivencia sin progresión fue de 14 meses.";"argumentative";"premise"
"No hubo diferencia en la tasa de supervivencia a 1 año (70% vs. 66%) o en el tiempo de supervivencia mediana (19,4 vs. 17,4 meses) entre los brazos de cirugía y de RT.";"argumentative";"premise"
"La mediana de supervivencia en los pacientes que recibieron quimioterapia de inducción solamente fue de 8, 9 meses.";"argumentative";"premise"
"La mitomicina-C no tuvo impacto en la supervivencia (p = 0,75).";"argumentative";"premise"
"No se observó diferencia estadísticamente significativa en el tiempo hasta la falla local entre los brazos quirúrgico y RT.";"argumentative";"premise"
"La acumulación de pacientes en este ensayo hizo que sus resultados fueran inconclusos,";"argumentative";"claim"
"pero varias observaciones son notables.";"non-argumentative";"none"
"En este ensayo,";"non-argumentative";"none"
"la confirmación histológica de la enfermedad N2 en los brazos quirúrgicos y no quirúrgicos eliminó los sesgos habituales de la estadificación clínica.";"argumentative";"claim"
"En este contexto,";"non-argumentative";"none"
"el control local y la supervivencia eran esencialmente iguales entre los brazos quirúrgico y RT.";"argumentative";"claim"
"Las tasas de supervivencia a 3 y 5 años de la terapia no quirúrgica fueron comparables a los ensayos quirúrgicos publicados de la enfermedad N2.";"argumentative";"claim"
"La amitriptilina es el adyuvante analgésico más común utilizado en pacientes con cáncer con dolor neuropático,";"argumentative";"claim"
"aunque";"non-argumentative";"none"
"no hay estudios específicos que demuestren un beneficio.";"argumentative";"claim"
"Un estudio cruzado aleatorizado, controlado con placebo, doble ciego, fue diseñado para probar los efectos de amitriptilina en pacientes con dolor neuropático por cáncer.";"non-argumentative";"none"
"Seis pacientes con cáncer avanzado con dolor neuropático en tratamiento sistémico con morfina, que ya no reciben tratamiento oncológico, presentaron dolor moderado (aproximadamente 4 o más, pero menos de 7, en una escala numérica de 0 a 10) en la última semana, y recibieron una dosis estable de morfina en los últimos 2 días fueron admitidos en el estudio.";"non-argumentative";"none"
"Durante la primera semana del estudio, a los pacientes se les administró 25 mg de amitriptilina o gotas equivalentes de placebo por la noche durante 3 días y 50 mg durante los siguientes 4 días.";"non-argumentative";"none"
"Las dosis para pacientes mayores de 65 años fueron de 15 mg (los primeros 3 días) y 30 mg (los 3 días posteriores).";"non-argumentative";"none"
"Después de una semana, se realizó un cruce para la segunda semana, con el otro tratamiento en una secuencia inversa.";"non-argumentative";"none"
"Se registraron el consumo de opioides, la intensidad del dolor, los síntomas y efectos adversos, el estado de ánimo, el sueño, las preferencias del paciente y la calidad de vida antes del inicio del estudio, la primera semana después y la segunda semana después.";"non-argumentative";"none"
"No se encontraron beneficios significativos en la analgesia en la intensidad global del dolor de la semana anterior de tratamiento, la menor intensidad del dolor o el dolor evaluado justo después de una semana de tratamiento, en el momento de la visita, cuando se comparó amitriptilina con placebo.";"argumentative";"premise"
"Se evidenció una diferencia significativa para el dolor más intenso (P < 0,035).";"argumentative";"premise"
"No se encontraron diferencias en las dosis de opioides durante el período de estudio.";"argumentative";"premise"
"La somnolencia, la confusión y la sequedad de boca fueron significativamente más intensas con amitriptilina que con placebo (P < 0,036, 0,003 y 0,034, respectivamente).";"argumentative";"premise"
"No hubo diferencias sustanciales entre los dos tratamientos en la puntuación de calidad de vida de Spitzer y para cada elemento.";"argumentative";"premise"
"No se encontraron diferencias en la preferencia de los pacientes para los dos períodos de tratamiento.";"argumentative";"premise"
"Los efectos analgésicos de la amitriptilina fueron leves y asociados con efectos adversos.";"argumentative";"claim"
"A la luz de los resultados obtenidos en el estudio,";"non-argumentative";"none"
"el uso extensivo del medicamento para el dolor del cáncer debe ser cuestionado.";"argumentative";"claim"
"La anemia, muy común entre los pacientes con cáncer, es a menudo una causa subyacente de la fatiga relacionada con el cáncer y otros déficits de calidad de vida (QOL).";"argumentative";"claim"
"Aunque los ensayos clínicos aleatorios han demostrado que el tratamiento con epoetina alfa aumenta los niveles de hemoglobina, reduce la fatiga, reduce los requerimientos de transfusión y mejora la calidad general de vida, la anemia y la fatiga relacionadas con el cáncer siguen sin ser tratadas adecuadamente.";"non-argumentative";"none"
"Esto se debe, en parte, a que las escalas y medidas de la calidad de vida siguen siendo relativamente desconocidas para la mayoría de los médicos y a que no existen rangos de referencia basados en la población, lo que dificulta la interpretación de los resultados de los ensayos clínicos.";"non-argumentative";"none"
"Para ayudar en la interpretación de los resultados de QOL de los ensayos clínicos, administramos el instrumento de Evaluación Funcional de la Terapia del Cáncer-Anemia (FACT-An) QOL a una muestra nacionalmente representativa de 1.400 personas que utilizan un panel de encuestas en Internet en los Estados Unidos.";"non-argumentative";"none"
"Luego comparamos los datos de FACT-An de la encuesta de Internet con los datos de QOL de un ensayo clínico aleatorizado, doble ciego de 375 pacientes que evalúa la epoetina alfa frente al placebo en pacientes con cáncer anémico.";"non-argumentative";"none"
"FACT-An, administrado a la población encuestada, mostró buenas propiedades psicométricas y fue capaz de discriminar entre los encuestados con antecedentes de enfermedades específicas, incluidas la anemia y el cáncer, y los que no tenían.";"non-argumentative";"none"
"La comparación de la norma de la población y los datos de los ensayos clínicos mostraron que el tratamiento con epoetina alfa dio lugar a mejoras clínicamente significativas y estadísticamente significativas en la QOL (P < 0, 01).";"argumentative";"premise"
"Ahora se dispone de datos fiables sobre las normas de población que ayudan a interpretar los resultados de los ensayos clínicos en los que se aplica el cuestionario FACT-An.";"non-argumentative";"none"
"En el ensayo clínico, el tratamiento con epoetina alfa superó gran parte del déficit de QOL observado en pacientes con cáncer anémico en comparación con la muestra de población normal.";"argumentative";"claim"
"Se realizó un ensayo multicéntrico para determinar la eficacia y toxicidad de la administración de dosis crecientes de tretinoína liposomal (ácido todo-trans-retinoico) administrada una o tres veces por semana en pacientes con síndrome de inmunodeficiencia adquirida (SIDA) y sarcoma de Kaposi asociado.";"non-argumentative";"none"
"Setenta y seis pacientes con sarcoma de Kaposi asociado al síndrome de inmunodeficiencia adquirida (SIDA) fueron asignados al azar para recibir el fármaco del estudio una vez (n = 30) o 3 veces por semana (n = 46).";"non-argumentative";"none"
"La dosis inicial fue de 60 mg/ m ( 2), que se incrementó a 90 mg/ m ( 2), y luego a 120 mg/ m ( 2), si el fármaco era bien tolerado (< o= toxicidad de grado 2 [según la escala de toxicidad del Grupo de Oncología del Suroeste ]).";"non-argumentative";"none"
"Cuatro semanas de tratamiento constituían un ciclo; los pacientes podían recibir hasta 8 ciclos y aquellos que completaron 8 ciclos tuvieron la opción de recibir un tratamiento prolongado.";"non-argumentative";"none"
"La respuesta clínica se definió como respuesta completa (CR), respuesta parcial (PR) o enfermedad estable (SD).";"non-argumentative";"none"
"La eficacia se evaluó después de la finalización de 3 ciclos de tratamiento "";"" El 28, 9% de los pacientes (22 de 76 pacientes) respondieron (ninguna CR, 1 PR y 21 SD).";"non-argumentative";"none"
"Entre los pacientes que recibieron tratamiento 3 veces por semana, 16 de 49 pacientes (el 32, 7%) lograron una respuesta clínica al final del tercer ciclo de tratamiento (ninguna CR, 1 PR y 15 SD).";"argumentative";"premise"
"El uso concomitante o previo de inhibidores de la proteasa no pareció afectar la respuesta del paciente al tratamiento (P = 0, 183).";"argumentative";"premise"
"La tretinoína liposómica es un nuevo agente terapéutico que se ha reportado que tiene cierta actividad clínica en pacientes con sarcoma de Kaposi asociado al SIDA.";"argumentative";"premise"
"Se observó que un esquema de dosificación de tres veces por semana era más eficaz en comparación con un esquema de una vez por semana sin ninguna diferencia significativa en la toxicidad reportada.";"argumentative";"claim"
"Los síntomas gastrointestinales crónicos después de la radioterapia pélvica son comunes, tienen causas multifactoriales y afectan la calidad de vida de los pacientes.";"non-argumentative";"none"
"Evaluamos si estos pacientes podrían ser ayudados si un profesional siguiera un algoritmo de investigación y manejo, y si los resultados diferían si una enfermera o un gastroenterólogo dirigían esta atención basada en algoritmos.";"non-argumentative";"none"
"Para este ensayo controlado aleatorizado de tres brazos, reclutamos pacientes (de ≥18 años) de clínicas en Londres, Reino Unido, con síntomas gastrointestinales de nueva aparición que persistieron 6 meses después de la radioterapia pélvica.";"non-argumentative";"none"
"Utilizando una secuencia de aleatorización generada por ordenador, asignamos a los pacientes al azar a uno de los tres grupos ( 1:1:1 "" estratificado por el sitio del tumor [ urológico, ginecológico o gastrointestinal ] y el grado de disfunción intestinal [ puntuación IBDQ-B < 60 vs 60-70 ]): atención habitual (un folleto de autoayuda detallado), tratamiento basado en algoritmos dirigido por gastroenterólogo o tratamiento basado en algoritmos dirigido por enfermera.";"non-argumentative";"none"
"El criterio de valoración primario fue el cambio en el puntaje del subconjunto del Cuestionario de Enfermedades Inflamatorias Intestinales- Intestino (IBDQ-B) a los 6 meses, analizado por intención de tratar.";"non-argumentative";"none"
"Entre el 26 de noviembre de 2007 y el 12 de diciembre de 2011, inscribimos y asignamos al azar 218 pacientes al tratamiento: 80 al grupo de enfermeras, 70 al grupo de gastroenterólogos y 68 al grupo de folletos (figura).";"non-argumentative";"none"
"La mayoría tenía un puntaje inicial de IBDQ-B que indicaba síntomas de moderados a severos.";"non-argumentative";"none"
"Se registró la siguiente diferencia media entre pares en el cambio de la puntuación de IBDQ-B entre los grupos: enfermera frente a folleto 4·12 (IC del 95% 0·04-8·19 ""; "" p=0·04 "") y gastroenterólogo frente a folleto 5·47 (1·14-9·81 ""; "" p=0·01 ).";"argumentative";"premise"
"Los resultados en el grupo de enfermeras no fueron inferiores a los resultados en el grupo de gastroenterólogos (diferencia media de 1,36; IC unilateral del 95% de -1,48).";"argumentative";"premise"
"Los pacientes que recibieron una intervención dirigida siguiendo un algoritmo clínico detallado tuvieron mejores mejoras en los síntomas gastrointestinales inducidos por la radioterapia que los pacientes que recibieron la atención habitual.";"argumentative";"claim"
"Nuestros hallazgos sugieren que, para la mayoría de los pacientes, esta atención basada en algoritmos puede ser administrada por una enfermera capacitada.";"argumentative";"claim"
"El objetivo de este análisis fue evaluar el impacto de los factores previos al tratamiento en la calidad de vida (QOL) en pacientes con cáncer de pulmón no de células pequeñas (CPNPC) localmente avanzado.";"non-argumentative";"none"
"En particular, este estudio se centró en la posible interacción entre la QOL relacionada con la salud basal específica de género y el puntaje de rendimiento de Karnofsky (KPS) en un ensayo prospectivo aleatorizado de cáncer de pulmón.";"non-argumentative";"none"
"La información de la calidad de vida, utilizando instrumentos validados (Evaluación Funcional de la Terapia del Cáncer-Pulmonar [ FACT-L ], versión 2, e Índice Funcional de Vida-Cáncer [ FLIC ]), se recogió prospectivamente en pacientes con CPNM localmente avanzado tratados en el estudio 89-01 del Grupo de Oncología de Radioterapia (GTOR).";"non-argumentative";"none"
"Entre abril de 1990 y abril de 1994, 70 pacientes elegibles participaron en un ensayo de fase III comparando un régimen que incluía quimioterapia secuencial y radioterapia frente a quimioterapia secuencial más cirugía.";"non-argumentative";"none"
"De estos 70 pacientes, 46 fueron sometidos a FLIC y 49 a FACT-L.";"non-argumentative";"none"
"Se observó una interacción significativa entre el género y el KPS con el FLIC (P = 0,009 ), que también mostró una tendencia hacia la significación con el FACT (P = 0,09 ).";"argumentative";"premise"
"Se observaron interacciones significativas de KPS por género para FACT-L en las subescalas de bienestar físico y preocupaciones adicionales-pulmonar (P = 0,012 y P = 0,0003, respectivamente).";"argumentative";"premise"
"Los resultados de los dos ensayos, FLIC y FACT-L, demostraron puntuaciones significativamente más bajas, correspondientes a valores más bajos de KPS (P = 0,009 y P = 0,016, respectivamente).";"argumentative";"premise"
"Los resultados de este estudio aleatorizado que incorporaba mediciones prospectivas de la calidad de vida sugirieron que en pacientes con CPNM localmente avanzado, el análisis de los datos de la calidad de vida por sexo o estado de rendimiento solo puede no reflejar con precisión cómo estos factores dependen unos de otros.";"argumentative";"claim"
"Comprender la interacción entre el género y el estado de rendimiento podría conducir a mejores pronósticos y potencialmente podría adaptar las intervenciones a grupos específicos de pacientes con cáncer de pulmón.";"non-argumentative";"none"
"Este estudio tuvo como objetivo evaluar la eficacia de la vacuna autóloga de células dendríticas (inmunoterapia) para el glioblastoma multiforme (GBM).";"non-argumentative";"none"
"Se incluyeron pacientes de 14 a 70 años de edad con diagnóstico reciente de GBM y puntuación en la Escala de Rendimiento de Karnofsky (KPS) > 70 que estaban recibiendo tratamiento inicial y fueron asignados al azar en 2 grupos durante el período de estudio de 5 años.";"non-argumentative";"none"
"Dieciocho pacientes recibieron tratamiento convencional (cirugía, radioterapia y quimioterapia) y recibieron vacuna autóloga adyuvante de células dendríticas, y 16 pacientes (grupo control) recibieron tratamiento convencional solamente.";"non-argumentative";"none"
"La administración de la vacuna se inició en el plazo de 1 a 2 meses después de la operación, con 10 inoculaciones administradas durante 6 meses.";"non-argumentative";"none"
"Las medidas de resultado fueron la supervivencia global (OS) "";"" supervivencia libre de progresión (PFS) "";"" tasas de supervivencia a - 1, - 2 y 3 años y calidad de vida (QOL)";"non-argumentative";"none"
"El tiempo de seguimiento osciló entre 14 y 56 meses (mediana de 33 meses).";"non-argumentative";"none"
"Las tasas de supervivencia a 1, 2 y 3 años fueron del 88,9%, 44,4% y 16,7% para el grupo vacunado, respectivamente, y del 75,0%, 18,8% y 0%, respectivamente, para el grupo de control (P = 0,299, 0,0035, 0,0014, respectivamente).";"argumentative";"premise"
"La mediana de la OS para el grupo vacunado fue de 31,9 meses y para el grupo control fue de 15,0 meses (P < 0,002).";"argumentative";"premise"
"La mediana de supervivencia sin progresión (SPF) para el grupo vacunado fue de 8,5 meses y de 8,0 meses para el grupo control (P = 0,075).";"argumentative";"premise"
"La fracción de supervivencia fue significativamente mayor en el grupo de la vacuna basada en el análisis de Kaplan-Meier.";"argumentative";"premise"
"La inmunoterapia adyuvante con vacuna de células dendríticas de lisato de células enteras puede mejorar la supervivencia a corto plazo.";"argumentative";"claim"
"Parece ser seguro, y su eficacia a largo plazo es digna de una investigación más profunda.";"argumentative";"claim"
"Los pacientes con cáncer se caracterizan por un profundo deterioro de la utilización de la glucosa, con los lípidos siendo el combustible metabólico preferido.";"non-argumentative";"none"
"En contraste, las necesidades energéticas de los tumores malignos son casi totalmente cubiertas por la glucosa.";"non-argumentative";"none"
"Por lo tanto, estudiamos los efectos de una dieta alta en grasas, particularmente en la composición corporal.";"non-argumentative";"none"
"Se asignó al azar a veintitrés pacientes con carcinomas gastrointestinales con desnutrición moderada a una dieta convencional que suministraba 35 kcal no proteicas y 1,1 g de proteína/kg al día (grupo A, n = 11) o una dieta líquida artificial enriquecida con grasas (20 kcal/kg no proteicas al día) más comidas normales (grupo B, n = 12) durante un período de ocho semanas, es decir, desde el primer hasta el tercer ciclo de quimioterapia.";"non-argumentative";"none"
"El contenido de grasa de la dieta artificial era el 66% de las calorías no proteicas.";"non-argumentative";"none"
"El día anterior a las intervenciones nutricionales, y nuevamente después de cuatro y ocho semanas, se determinaron los compartimentos corporales mediante análisis de impedancia bioeléctrica, se cuantificaron las subpoblaciones de linfocitos mediante citometría de flujo y se evaluaron algunos aspectos de la calidad de vida mediante cuatro escalas de autoevaluación analógica lineal (LASA).";"non-argumentative";"none"
"Los cálculos estadísticos se realizaron como análisis exploratorio de los datos.";"non-argumentative";"none"
"El consumo de calorías no proteicas no difería significativamente entre los dos grupos de pacientes.";"non-argumentative";"none"
"Un aumento de peso promedio en el grupo B contrastaba con una pérdida de peso promedio en el grupo A después de cuatro (P < 0,01 ) y ocho semanas (P < 0,05).";"argumentative";"premise"
"La masa libre de grasa mostró una diferencia intergrupo a favor del grupo B después de ocho semanas (P < 0,05).";"argumentative";"premise"
"La masa celular corporal se mantuvo durante todo el estudio en el grupo B, pero disminuyó significativamente hasta las semanas 4 y 8 en el grupo A (diferencia entre grupos: P < 0,05 y 0,01, respectivamente).";"argumentative";"premise"
"Se produjo una disminución del recuento total de linfocitos de 559 células/mul con la dieta enriquecida en grasas (P < 0,05).";"argumentative";"premise"
"En varios aspectos, la calidad de vida se calificó como mejor en el grupo B que en el grupo A,";"argumentative";"premise"
"aunque no todas las diferencias alcanzaron una significación estadística.";"argumentative";"premise"
"En pacientes con cáncer, una dieta alta en grasas puede ayudar a mantener el peso corporal y la masa celular.";"argumentative";"claim"
"Sin embargo, es recomendable controlar el recuento de linfocitos.";"argumentative";"claim"
"Estudios previos han sugerido que la melatonina, un medicamento integrador utilizado con frecuencia, puede atenuar la pérdida de peso, la anorexia y la fatiga en pacientes con cáncer.";"non-argumentative";"none"
"Estos estudios se vieron limitados por la falta de cegamiento y la ausencia de controles con placebo.";"non-argumentative";"none"
"El objetivo principal de este estudio fue comparar la melatonina con placebo para mejorar el apetito en pacientes con caquexia por cáncer.";"non-argumentative";"none"
"Se realizó un ensayo aleatorizado, doble ciego, de 28 días de melatonina 20 mg versus placebo en pacientes con cáncer de pulmón o gastrointestinal avanzado, con puntuaciones de apetito ≥ 4 en una escala de 0 a 10 (10 = peor apetito) y antecedentes de pérdida de peso ≥ 5%.";"non-argumentative";"none"
"Las evaluaciones incluyeron el peso, los síntomas por la Escala de Evaluación de Síntomas de Edmonton y la calidad de vida por el cuestionario de Evaluación Funcional de la Terapia de Anorexia / Cachexia (FAACT).";"non-argumentative";"none"
"Las diferencias entre los grupos desde el inicio hasta el día 28 se analizaron utilizando pruebas t unilaterales de dos muestras o pruebas Wilcoxon de dos muestras.";"non-argumentative";"none"
"El análisis provisional a mitad del ensayo tenía un límite de monitoreo Lan-DeMets con una regla de parada O'Brien-Fleming.";"non-argumentative";"none"
"Los límites de decisión debían aceptar la hipótesis nula de inutilidad si la estadística de prueba z < 0,39 (P ≥.348) y rechazar la hipótesis nula si z > 2,54 (P ≤.0056).";"non-argumentative";"none"
"Después de un análisis provisional de 48 pacientes, el estudio fue cerrado por inutilidad.";"non-argumentative";"none"
"No hubo diferencias significativas entre los grupos en cuanto al apetito (P = 0,78), otros síntomas, peso (P = 0,17), puntuación FAACT (P = 0,95), toxicidad o supervivencia desde el inicio hasta el día 28.";"argumentative";"premise"
"En pacientes caquéticos con cáncer avanzado, la melatonina oral de 20 mg por la noche no mejoró el apetito, el peso o la calidad de vida en comparación con el placebo.";"argumentative";"claim"
"La progresión de la enfermedad neoplásica ginecológica se caracteriza por alteraciones específicas del metabolismo energético y por síntomas como fatiga, anorexia, náuseas, anemia e inmunodepresión, que dan lugar a un síndrome de caquexia y una disminución marcada de la calidad de vida del paciente (QOL).";"non-argumentative";"none"
"Los protocolos terapéuticos asociados con sistemas de apoyo psicológico y social adecuados y eficaces son esenciales para contrarrestar los síntomas de la enfermedad neoplásica en pacientes incurables.";"non-argumentative";"none"
"Se realizó un estudio aleatorizado de fase III para establecer el tratamiento más eficaz y seguro para mejorar los síntomas clave en pacientes con cáncer ginecológico avanzado, es decir, masa corporal magra (MGL), gasto de energía en reposo (REE), fatiga y calidad de vida.";"non-argumentative";"none"
"Además, se evaluó el impacto de los brazos de tratamiento en los principales parámetros metabólicos e inflamatorios, incluidos la proteína C reactiva (PCR), la interleucina (IL) - 6, el factor de necrosis tumoral (TNF) -α, la leptina, las especies reactivas del oxígeno (ROS) y la glutatión peroxidasa.";"non-argumentative";"none"
"También se evaluó el cambio en el índice de pronóstico de Glasgow (Glasgow Prognostic Score, GPS) durante el tratamiento.";"non-argumentative";"none"
"Se incluyó a un total de 104 pacientes con cáncer ginecológico en estadio avanzado y se les asignó al azar a recibir acetato de megestrol (AM) más l-carnitina, celecoxib y antioxidantes (brazo 1) o AM solo (brazo 2).";"non-argumentative";"none"
"La duración del tratamiento fue de 4 meses.";"non-argumentative";"none"
"El brazo combinado fue más eficaz que el brazo 2 con respecto a LBM, REE, fatiga y calidad de vida global.";"argumentative";"premise"
"En cuanto a los parámetros de eficacia secundarios, el apetito del paciente aumentó y la PS de ECOG disminuyó significativamente en ambos brazos.";"argumentative";"premise"
"Los parámetros de inflamación y estrés oxidativo IL-6, TNF-α, CRP y ROS disminuyeron significativamente en el brazo 1, mientras que no se observó ningún cambio significativo en el brazo 2.";"argumentative";"premise"
"El tratamiento combinado mejoró las alteraciones inmunometabólicas y la calidad de vida del paciente.";"argumentative";"claim"
"Las terapias multimodales para la caquexia idealmente deberían introducirse en un contexto de "" mejor atención de apoyo "" que incluya un manejo óptimo de los síntomas y un asesoramiento psicosocial cuidadoso.";"argumentative";"claim"
"El objetivo de este estudio fue evaluar el pamidronato para el dolor óseo en un ensayo aleatorizado doble ciego y evaluar la contribución de nuevos marcadores de reabsorción ósea en pacientes con metástasis óseas.";"non-argumentative";"none"
"Cincuenta y dos pacientes con metástasis óseas dolorosas fueron asignados al azar para recibir una perfusión de dos horas de pamidronato 120 mg o una perfusión idéntica de solución salina.";"non-argumentative";"none"
"Cuatro semanas después, todos los pacientes recibieron pamidronato 120 mg.";"non-argumentative";"none"
"Los marcadores de resorción ósea medidos incluyeron calcio urinario (uCa), hidroxiprolina (Hyp) y los productos de descomposición del colágeno: NTx, Crosslaps y Dpd libre.";"non-argumentative";"none"
"Se observó respuesta sintomática durante las primeras cuatro semanas después de pamidronato, pero no con placebo (P < 0, 05).";"argumentative";"premise"
"La calidad de vida se mantuvo con pamidronato y se deterioró con placebo (P < 0, 05).";"argumentative";"premise"
"Los marcadores de resorción no disminuyeron después del placebo,";"argumentative";"premise"
"pero NTx y Crosslaps disminuyeron en un 70% después del pamidronato (P = 0, 001).";"argumentative";"premise"
"Una segunda infusión de pamidronato no disminuyó aún más la reabsorción,";"argumentative";"premise"
"pero mantuvo la supresión de la reabsorción en niveles similares durante cuatro semanas más.";"argumentative";"premise"
"La respuesta sintomática al pamidronato se correlacionó estrechamente con la tasa de resorción ósea "";""";"argumentative";"premise"
"fue más frecuente en aquellos pacientes con un valor inicial de NTx < 2 veces el límite superior de la normalidad (17 de 27, 62%) y en aquellos en los que el nivel de Ntx volvió a la normalidad (19 de 32, 59%) que en los pacientes con valores basales altos de NTx (> 2 veces el límite superior de la normalidad) o niveles de Ntx que no se normalizaron para los que las frecuencias de respuesta fueron 2 de 16 (13%) y 0 de 11 (0%), respectivamente.";"argumentative";"premise"
"El beneficio subjetivo tras la administración intravenosa de pamidronato se confirma en este estudio controlado con placebo.";"argumentative";"claim"
"Los nuevos marcadores de resorción ósea de la descomposición del colágeno fueron capaces de predecir la respuesta clínica al pamidronato.";"argumentative";"claim"
"Más del 30% de los pacientes con cáncer de pulmón de células no pequeñas (CPNPC) desarrollan metástasis cerebrales.";"non-argumentative";"none"
"En caso de inoperabilidad, se considera generalmente que la atención de apoyo óptima (OSC), incluidos los esteroides, y la radioterapia cerebral completa (WBRT) son la atención estándar, aunque no hay pruebas aleatorias que demuestren que la adición de WBRT a la OSC mejore la supervivencia o la calidad de vida.";"non-argumentative";"none"
"QUARTZ es un ensayo aleatorizado, no inferior, de fase III que compara OSC + WBRT versus OSC en pacientes con metástasis cerebrales inoperables por cáncer de mama no selectivo.";"non-argumentative";"none"
"La medida de resultado principal son los años de vida ajustados por calidad (AALC).";"non-argumentative";"none"
"QUARTZ estaba amenazada con la pérdida de fondos y el cierre anticipado debido a la mala devolución.";"non-argumentative";"none"
"Se consideró que la falta de datos aleatorios preliminares que respaldaran las hipótesis del ensayo era la causa de la mala acumulación, por lo que, sin conocimiento de los datos, el comité directivo independiente del ensayo aceptó la inusual medida de publicar datos provisionales.";"non-argumentative";"none"
"Entre marzo de 2007 y abril de 2010, 151 pacientes (de los 534 previstos) fueron asignados al azar (75 OSC + WBRT, 76 OSC).";"non-argumentative";"none"
"La demografía inicial de los participantes incluyó una edad media de 67 años (rango intercuartílico 62-73), 60% hombres, 50% con un estado de rendimiento de Karnofsky < 70 ""; "" el uso de esteroides fue similar en los dos grupos ""; "" 64/ 75 (85%) recibieron WBRT (20 Gy en cinco fracciones).";"non-argumentative";"none"
"La mediana de supervivencia fue: OSC + WBRT 49 días (intervalo de confianza del 95% 39 - 61), OSC 51 días (intervalo de confianza del 95% 27 - 57), - hazard ratio 1,11 (intervalo de confianza del 95% 0,80 - 1,53), a favor de la WBRT.";"argumentative";"premise"
"La calidad de vida evaluada con EQ-5D no mostró evidencia de una diferencia.";"argumentative";"premise"
"Los QALYs medios estimados fueron: OSC + WBRT 31 días y OSC 30 días, diferencia -1 día (intervalo de confianza del 95% - 12,0 a +13,2 días).";"argumentative";"premise"
"Estos datos provisionales no indican evidencia temprana de perjuicio para la calidad de vida, la supervivencia general o los QALY para los pacientes asignados solo a la OSC.";"argumentative";"claim"
"Proporcionan información clave para discutir el ensayo con los pacientes y fortalecen el argumento para continuar QUARTZ para responder definitivamente a esta importante pregunta clínica.";"non-argumentative";"none"
"El objetivo del estudio fue comparar los resultados clínicos y la calidad de vida en pacientes sometidos a cirugía por enfermedad pilonidal con procedimientos de destapado y marsupialización (UM) o escisión romboide y colgajo de Limberg (RELP).";"non-argumentative";"none"
"Ciento cuarenta pacientes consecutivos con sinus pilonidal fueron asignados al azar para recibir procedimientos de UM o RELP.";"non-argumentative";"none"
"Se administró un cuestionario diseñado específicamente a los tres meses para evaluar el tiempo desde la operación hasta que el paciente pudo caminar, volver a las actividades diarias o sentarse sin dolor, el tiempo para volver al trabajo o la escuela y el tiempo para la curación.";"non-argumentative";"none"
"El dolor postoperatorio fue evaluado con una escala analógica visual y el cuestionario de dolor de McGill.";"non-argumentative";"none"
"La calidad de vida de los pacientes se evaluó con el Cardiff Wound Impact Schedule (CWIS).";"non-argumentative";"none"
"Los cuestionarios fueron administrados por un clínico ciego al tratamiento.";"non-argumentative";"none"
"En comparación con la RELP, los pacientes que recibieron UM tuvieron una duración significativamente más corta de la operación y la hospitalización, períodos más cortos para caminar, volver a las actividades diarias o sentarse sin dolor y volver al trabajo o la escuela, y menos complicaciones.";"argumentative";"premise"
"El tiempo de curación final fue significativamente más corto y las puntuaciones de calidad de vida en el CWIS fueron más altas en los pacientes que recibieron RELP que en los que recibieron UM.";"argumentative";"premise"
