"sentence_text";"label_binary";"label_component"
"; por otro lado , la División de de Investigación de Delitos de Alta Tecnología de la DIRINCRI PNP , no tiene designado una unidad forense ,";"argumentative";"claim"
"ya que solamente existe una sola persona especializada en este tipo de acción , y el resto de personal no tiene la especialización para este tipo de acción .";"argumentative";"premise"
"en la Universidad Nacional de Ingeniería , existen personas quienes conocen y realizan peritaje informático ,";"argumentative";"premise"
"sin embargo en el proceso de identificación , no hay rigor en los procedimientos legales para determinar las evidencias ,";"argumentative";"claim"
"ya que al momento de abrir una computadora y de analizar las evidencias , no hay una norma establecida a aplicar , así como no se encuentra un fiscal o un policía judicial , por lo que el informe que hacen , no se puede comparar con la unidad de criminalística .";"argumentative";"premise"
"donde se obtienen los resultados a través de las evidencias encontradas en el computador , con un análisis exhaustivo que implica el trabajo a través de herramientas de hardware y software";"non-argumentative";"none"
"En la conversación con el Jefe de la DIVINDAT , se indicó que actualmente en dicha división de la DIRINCRI , existe 40 trabajadores , de los cuáles sólo 4 personas son ingenieros de sistemas , 4 personas más son técnicos de nivel alto en el área de informática , una sola persona es informático forense , 2 estudiantes de la Universidad Nacional de Ingeniería que realizan sus prácticas pre profesionales , 4 técnicos en telecomunicaciones , 4 técnicos en sitios web , 3 técnicos de nivel policial informático , y el resto son técnicos que ayudan a la identificación de evidencias informáticas ,";"argumentative";"premise"
"por otro lado , en la DIVINDAT no hay personas tituladas como peritos informáticos , sin embargo realizan los procedimientos como tales , así como : análisis del computador ; exploración de archivos ; registro sobre descripción de evidencias , fechas , horas ;";"argumentative";"premise"
"obteniendo como resultado no un informe pericial , sino , un informe técnico ,";"argumentative";"claim"
"De acuerdo a lo observado , se puede decir que en la oficina de la DIVINDAT , donde se atiende a las personas para sus denuncias respectivas , se realiza el análisis de disco duros , impresoras , memorias , etc ., teniendo de ésta manera la falta de espacio en la oficina ,";"non-argumentative";"none"
"por ello según el comandante Luis Chávez , de la DIVINDAT es necesario que se cuente con un laboratorio propio para el análisis forense informático .";"argumentative";"claim"
"En la entrevista con el jefe de la DIVINDAT , manifestó , que utilizan un software propietario , para el análisis forense , que es : Encase 6 . 0 ; este software fue otorgado por el servicio secreto de Estados Unidos , también tienen conectores para bloquear las evidencias como el Ultrakit";"non-argumentative";"none"
"; por otro lado , comunicó que el personal de la División de Investigación de Delitos de Alta Tecnología no utilizan software libre ,";"argumentative";"claim"
"ya que como son fuente abierta , estos podrían ser manipulados por uno mismo para alterar los resultados ,";"argumentative";"premise"
"y la entidad encargada de la defensa puede aducir que ese software libre pudo haber sido manipulado ,";"argumentative";"premise"
"y para ello se tiene que demostrar al Juez como se consiguió dicho software .";"argumentative";"premise"
"lo cual esto significa que 6 de los casos no han sido resuelto y y según lo que indicó el juez , esto es muchas veces por la falta de evidencias completas";"non-argumentative";"none"
"Según el Juez Oscar Burga del Poder Judicial de Chiclayo , indica que en el año 2007 , el 7 juzgado , tuvo 10 casos sobre fraudes informáticos quedando solucionado solamente 4 ,";"argumentative";"premise"
"por lo tanto existe demora en la solución";"argumentative";"claim"
"De lo entrevistado , tanto el Juez Oscar Burga , la abogada Margarita Zapata Cruz y el perito informático Ing . Luis Augusto Zuñe Bispo , afirman que";"non-argumentative";"none"
"los fiscales no cuentan con los conocimientos del caso para formular una pericia ,";"argumentative";"claim"
"ya que es necesario conocer sobre tecnología , software y telecomunicaciones .";"argumentative";"premise"
"presentando hechos reales , que sirven de alternativas para detectar de manera rápida los hechos computacionales en la fecha , día , hora y otras características involucradas en el suceso o crimen .";"non-argumentative";"none"
"El tema de investigación planteado , es un aporte para el conocimiento científico ,";"argumentative";"claim"
"ya que se pretende desarrollar un sistema informático basado en algoritmos evolutivos para la identificación forense , facilitando el proceso de búsqueda para las evidencias digitales ,";"argumentative";"premise"
"por ello el presente tema genera una propuesta innovadora que contribuye a la ciencia forense ,";"argumentative";"claim"
"Se justifica económicamente , ya que los costos de inversión a realizar son bajos , además permite reducir los costos de operación ,";"non-argumentative";"none"
"debido a que el desarrollo de un sistema informático basado en la construcción de algoritmos evolutivos es factible , para detectar posibles intrusiones , otorgando de esta manera mayor credibilidad en la búsqueda que se está realizando ,";"argumentative";"premise"
"dado que actualmente un sistema informático que detecte delitos informáticos demanda mucho dinero .";"argumentative";"premise"
"lo cual se podrán aplicar medidas objetivas para prevenir este tipo de delitos , y de ésta manera aplicar medidas correctivas a los delincuentes y así se pueda disminuir el índice de delitos informáticos .";"non-argumentative";"none"
"El presente trabajo de investigación , es importante en el ámbito social ,";"argumentative";"claim"
"ya que el desarrollo de un sistema informático basado en algoritmos evolutivos permitirá identificar delitos sobre borrado de información ,";"argumentative";"premise"
"el estudio a realizar es importante";"argumentative";"claim"
"porque tiene un enfoque holístico , donde se identifican a todos aquellos involucrados en el análisis forense , se tienen a los expertos que con sus alcances y sugerencias , acerca de este tema se podrá aportar algo beneficioso .";"argumentative";"premise"
"Para captar la semántica de la variabilidad de un dominio específico , i . e . para plasmar las características comunes y variantes de una SPL mediante modelos que representen familias de sistemas software , se utiliza el denominado Modelo de Características . Este modelo es la representación clásica de la variabilidad en una SPL el cual puede definirse como una jerarquía de características con variabilidad REFS .";"non-argumentative";"none"
"la cual aboga el uso de estándares e independencia de plataforma en el proceso de desarrollo de software , como un nuevo método de producir aplicaciones ; que identifica conceptos básicos como modelo , metamodelo y meta metamodelo , y las relaciones entre ellos .";"non-argumentative";"none"
"Además , para enfrentar la complejidad de los sistemas software , la Ingeniería de Software promueve la automatización del desarrollo del software y otros mecanismos .";"argumentative";"premise"
"Sin embargo , la automatización de estos sistemas sólo es posible mediante un framework que soporte este proceso .";"argumentative";"premise"
"Ante ésto , el Grupo Gestionador de Objetos del inglés Object Management Group y siglas OMG http : www . omg . org propone para la MDE : i La Arquitectura Dirigida por Modelos del inglés Model Driven Architecturey siglas MDA http : www . omg . org mda ,";"argumentative";"claim"
"y ii La Facilidad de Meta Objetos del inglés Meta Object Facilityy siglasMOF http : www . omg . org mof ,";"argumentative";"claim"
"Pero el desarrollo de este tipo de sistemas es complejo , Por consiguiente , existe la necesidad de soportarlos adecuadamente .";"non-argumentative";"none"
"Por otro lado , una clase de sistemas que está cobrando interés en los últimos tiempos son los Sistemas Expertos del inglés Expert Systems y siglas ES REFS .";"argumentative";"premise"
"dado que los elementos básicos que conforman su arquitectura varían tanto en su comportamiento como en su estructura REFS .";"argumentative";"premise"
"Las metodologías y aplicaciones desarrolladas de los SE forman una amplia categoría de productos de investigación , ofreciendo ideas y soluciones a dichos sistemas en dominios específicos .";"argumentative";"premise"
"Estos sistemas emulan el razonamiento humano para la solución ante un problema .";"argumentative";"premise"
"Cabe señalar que es notable la importancia que han cobrado en los últimos años los SE que realizan tareas de diagnóstico REFS .";"argumentative";"premise"
"Por ello , para ilustrar la tesis , se ha elegido como dominio a los Sistemas Expertos de Diagnóstico del inglés Diagnostic Expert Systems y siglas DES .";"argumentative";"claim"
"Explícitamente , se propone capturar la variabilidad de la SPL de los DES , en términos de un modelo de características Con la configuración de dicho modelo y la información del comportamiento de un sistema específico mediante un diagrama de secuencias , se transforma un modelo modular en modelos de componentes y conectores La transformación entre estos modelos es definida mediante mapeos , que se caracterizan por tener una correspondencia sintáctica y semántica entre sus respectivos metamodelos Para realizar dicha transformación de modelos será utilizado el lenguaje estándar de la OMG para la transformación de modelos , denominado Query View Transformations Relational QVT Relational REFS .";"non-argumentative";"none"
"Por todo lo anterior , en esta tesis se sigue el enfoque MDA , para poder generar código desde modelos que capturan la variabilidad , utilizando programación generativa y técnicas de SPL .";"argumentative";"claim"
"Esto genera pérdidas para el Cenedic , de esta manera , y así evitar pérdidas .";"non-argumentative";"none"
"En el Cenedic se tienen ejemplos de productos Artemisa , Embriología Humana 1 y 2 que han sido copiados";"argumentative";"premise"
"y que actualmente se venden en mercados populares a un precio mucho más bajo ;";"argumentative";"premise"
"del mismo modo algunos discos Jurisprudencia se editaron por vez primera";"argumentative";"premise"
"y las posteriores se cancelaron debido a que la información ya estaba procesada , sólo bastaba pagar por su edición , tarea que contrataron con otra empresa a precio mucho más bajo .";"argumentative";"premise"
"ya que invierte en personal y en procesos para que la información finalmente sea pirateada ,";"argumentative";"premise"
"es por eso que resulta imperioso que todos los productos generados por el Cenedic estén protegidos ,";"argumentative";"claim"
"El crecimiento de la cantidad de los recursos dentro del Web hace que la localización de recursos específicos sea cada día más complicada , y no sólo eso , lo que hace más complicada la búsqueda de recursos es la gran cantidad de información comercial que se encuentra hoy en la Internet y que crece a grandes velocidades . Las cifras anteriores nos reflejan la velocidad con la que el propósito comercial ha superado al propósito inicial de la Internet : La investigación y la educación .";"non-argumentative";"none"
"De acuerdo a información de la Internet Society , el 70 % de los sitios registrados en la Internet son de dominio comercial , y sólo un 10 % son sitios de dominio educativo .";"argumentative";"premise"
"Si a esto aumentamos la naturaleza cambiante del Web en donde los documentos pueden ser modificados en cualquier momento por los administradores de los sitios , la búsqueda puede complicarse aún más .";"argumentative";"premise"
"Para las personas interesadas en la localización de recursos del tipo no comercial dentro del Web , es molesto encontrarse con mucha basura informática denominada así porque es información no solicitada , inútil o carente de sentido en casi todos los buscadores de recursos del Web . Esto es casi inevitable";"non-argumentative";"none"
"ya que los métodos empleados por muchos buscadores de recursos no son lo suficientemente efectivos como para poder identificar a la información que puede ser basura para algunos usuarios y omitirla al momento de reportar los resultados de búsqueda .";"argumentative";"premise"
"frecuentemente ha sido necesario responder a este campo con actividades que si bien han facilitado soluciones en situaciones críticas , por su carácter episódico tales experiencias ,";"non-argumentative";"none"
"Debido a la necesidad de atender situaciones de emergencia ,";"argumentative";"premise"
"solo han contribuido de manera modesta al desarrollo y la capacidad autóctona y deficiente para el manejo de las inversiones e infraestructura física .";"argumentative";"claim"
"y con ello se contrarresta o se anula el rendimiento de un equipo cuyas características de diseño y operación inicial prometían óptimos niveles de eficiencia bajo condiciones normales de uso , todo equipo tiene un correcto estado de operación condicionado al ambiente y a los defectos de producción e instalación considerados como aceptables .";"non-argumentative";"none"
"La incidencia de mantenimiento de la infraestructura física en salud sobre la operación de los centros de producción determina , en gran parte , los niveles de productividad .";"argumentative";"claim"
"En muchos casos , la operación deficiente de los equipos , y en otros la imprevisión para crear las reservas de sustitución , da origen a la interrupción del proceso productivo";"argumentative";"premise"
"lo cual repercute en la calidad del trabajo y se traduce en mayores exposiciones al riesgo de daños en los equipos y personas .";"non-argumentative";"none"
"Un ambiente de trabajo donde el mantenimiento se limita a reparar fallas , propicia el trabajo bajo presión ,";"argumentative";"premise"
"son muchos los beneficios tangibles e intangibles que pueden obtenerse por la implementación del MP 8 software . El cambio de mantenimiento de emergencia a mantenimiento preventivo organizado representa para cualquier empresa ahorros sorprendentes .";"non-argumentative";"none"
"Por tal caso se sugiere la utilización de un software de mantenimiento ,";"argumentative";"claim"
"Mediante un mantenimiento preventivo organizado es posible prever las fallas antes de que ocurran , realizando simples rutinas de inspección , ajuste , lubricación o cambio de piezas menores . Estas fallas por lo general son previsibles y pueden evitarse llevando a cabo simples rutinas de mantenimiento preventivo ,";"non-argumentative";"none"
"La mayoría de las fallas mayores que se reportan en los equipos , por lo general iniciaron con el desgaste de un componente menor que al fallar desencadenó un problema de magnitud mucho mayor .";"argumentative";"premise"
"redundando en importantes ahorros para la empresa .";"argumentative";"claim"
"es por ello que : para beneficio de las personas que quieran conocer más acerca del tema y así mismo poder titularme por medio de ella .";"non-argumentative";"none"
"Ya que en estos tiempos , la necesidad de comunicarse con la mayor y mejor eficiencia entre los seres humanos es de gran importancia y de igual forma una necesidad ,";"argumentative";"premise"
"Se realizara una monografía acerca de lo que es la VIDEOCONFERENCIA";"argumentative";"claim"
"A demás se tratará de dar a conocer una forma en la cual actualmente se ha estado trabajando que es la VIDEOCONFERENCIA y de igual manera dejar para el conocimiento de generaciones futuras acerca de este tema que hoy en día es parte de las nuevas tecnologías que están apareciendo y mejorando nuestra calidad de vida .";"non-argumentative";"none"
"Como se mencionó anteriormente , los equipos de cómputo actuales poseen una capacidad de procesamiento muy superior a la que existía cuando se desarrollaron sus interfaces de comunicación principalmente ratón y teclado y que con el paso del tiempo han demostrado ser muy eficientes , aun con el acelerado avance que ha tenido el área de las computadoras desde su creación . Un estudio en el cual se modela los movimientos del Mouse REFS se demuestra que una interfaz de comunicación que supere la eficiencia del Mouse será difícilmente implementada .";"non-argumentative";"none"
"No obstante de esta eficiencia , en la actualidad se han encontrado ya aplicaciones para este dispositivo en el cual resulta ineficiente , por lo que se propone una interfaz de 2 manos para su control . Esta solución satisface las necesidades de la aplicación en específico ,";"non-argumentative";"none"
"más en específico podemos hablar de un artículo en el cual se propone una interfaz de usuario que soporte una visualización tridimensional neuroquirurgica REFS en la cual la manipulación de dicha visualización resulta poco manejable con un Mouse";"argumentative";"premise"
"sin embargo en el artículo se menciona que un candidato a la solución de crear una interfaz más eficiente no puede ser la solución a todos los problemas ,";"argumentative";"claim"
"ya que esta forma de atacar el problema obtiene su eficiencia de hacer una adaptación especifica de las interfaces ya disponibles joystick y Mouse .";"argumentative";"premise"
"Este es uno de los problemas que muestra la necesidad de un medio de comunicación más efectivo , haciendo un mejor uso de las capacidades computacionales de los equipos con los que ya se disponen y por otro lado , y que al mismo tiempo permita aprovechar de mejor manera las habilidades intelectuales de los usuarios .";"argumentative";"claim"
"Por lo cual cumple de entrada con las necesidades de personas con discapacidad motora pero con capacidades intelectuales intactas . Por otro lado , también puede ser un dispositivo que permita múltiples canales de comunicación con la PC parte que aun sigue en desarrollo lo cual puede eliminar la barrera de 2 dimensiones impuesta por el Mouse .";"non-argumentative";"none"
"Esa es la razón por las que las BCI prometen ser una solución eficiente";"argumentative";"claim"
"ya que la base del funcionamiento de estos dispositivos no incluye movimientos físicos , si no las ondas cerebrales del usuario .";"argumentative";"premise"
"ya que hasta ahora se han alcanzado resultados aceptables solo en 2 dimensiones";"non-argumentative";"none"
"Lo que falta por desarrollar de estas interfaces son los múltiples canales de comunicación";"argumentative";"claim"
"y la velocidad de comunicación existen otros problemas a resolver , sin embargo estos son los mas buscados con la PC ,";"argumentative";"claim"
"ya que en un futuro posible , tal vez podamos hacer un uso más eficiente de los equipos de cómputo si esta interfaz se sigue desarrollando de manera exitosa , dando así como resultado un dispositivo de comunicación adecuado a la nueva generación tecnológica con la que contamos .";"argumentative";"premise"
"los trabajos que hasta ahora se han desarrollado han incursionado en áreas como las redes neuronales REFS y en algoritmos adaptables teoría de control REFS en los cuales se han obtenido buenos resultados en la clasificación de las ondas cerebrales ,";"argumentative";"premise"
"sin embargo , no hay un trabajo que recopile diferentes técnicas que permitan evaluar cual de ellas puede ser el mejor camino hacia encontrar una BCI eficiente .";"argumentative";"premise"
"y es aquí donde nos podemos enfocar al desarrollo de una BCI en la que se puedan probar y proponer diferentes técnicas de reconocimiento de patrones para poder así , realizar una comparativa entre ellas .";"argumentative";"claim"
"El rápido avance en la ciencia y la tecnología va proveyendo a los diseñadores de sistemas de control discreto y de flujo de información , de herramientas cada vez más potentes para el desarrollo de sus aplicaciones la cual a la vez podrá ser aplicada como un recurso didáctico , así como un recurso de aplicación profesional";"non-argumentative";"none"
"En virtud de los convenios que la Universidad de Colima ha suscrito con Microsoft , ha sido posible para quienes laboramos y estudiamos en esta universidad , trabajar con las aplicaciones de esa empresa , tales como Visual Basic , permitiendo la creación de un Gestor de Redes de Petri ,";"argumentative";"premise"
"con lo cual este trabajo de tesis hace una aportación a la producción de material intelectual de nuestra alma mater ,";"argumentative";"claim"
"En la actualidad los estudiantes quieren estar más y mejor informados que nunca , pues";"non-argumentative";"none"
"Se está asistiendo a una revolución silenciosa en la estrategia de las universidades hacia los estudiantes";"argumentative";"premise"
"y que es el contacto directo con los profesores de cada cátedra , por sí solo , ya no es un elemento diferencial para el buen rendimiento del estudiantado ,";"argumentative";"premise"
"más bien se ha convertido en un requisito más para el correcto funcionamiento de un Centro de Estudio .";"argumentative";"premise"
"quieren disponer de variadas fuentes de información donde puedan satisfacer su curiosidad ,";"argumentative";"premise"
"por tanto que la universidad le preste atención es algo esencial y natural , como lo pueden ser las mejoras en los procesos de inscripción , disponibilidad de ayuda bibliográfica y la mejor manera de usarla .";"argumentative";"claim"
"pero las medianas y pequeñas empresas no pueden quedarse aisladas de este fenómeno ,";"argumentative";"claim"
"ya que el surgimiento de nuevas tecnologías sumadas al constante crecimiento del consumo humano , traen consigo que se procese y elabore un mayor número de productos a un ritmo cada vez más violento .";"argumentative";"premise"
"Hay multitud de sitios en la Web que brindan ilimitadas herramientas permitiendo personalizar temas de su interés como noticias , deportes , páginas financieras , etc . Paginas que le permiten crear una selección de las noticias más recientes e hipervínculos a sus áreas de interés favoritas .";"non-argumentative";"none"
"algunos historiadores científicos argumentan que la tecnología no es solo una condición esencial para la civilización avanzada y muchas veces industrial , sino que también la velocidad del cambio tecnológico ha desarrollado su propio ímpetu en los últimos siglos .";"argumentative";"premise"
"estas innovaciones tienden a transformar los sistemas de cultura tradicionales , produciéndose con frecuencia consecuencias sociales inesperadas .";"argumentative";"premise"
"por ello , la tecnología debe concebirse como un proceso creativo y destructivo a la vez .";"argumentative";"claim"
"Es por esta razón que el Centro Local UNA Amazonas , aprovechando los avances tecnológicos , debe estar a la vanguardia de dichos avances , en pro de su mejor funcionamiento y pensando en aumentar los beneficios ofrecidos a sus estudiantes .";"argumentative";"claim"
"En la actualidad el Centro Local UNA Amazonas no cuenta con una red interna en la cual puedan colocar información vital para la institución . y por ende evitando el acceso a Internet y Consultas vía Web .";"non-argumentative";"none"
"Por ejemplo : guías , prácticas , programas , cronogramas , notas y demás información actualizada relacionada con las diferentes cátedras del Pregrado .";"argumentative";"premise"
"Dicha institución presenta una deficiencia de red , de equipos y cableado ,";"argumentative";"claim"
"ya que carece de un sistema que permita la interconexión de todas las maquinas existentes";"argumentative";"premise"
"Una de los problemas que se presenta tiene que ver con la calidad del servicio QoS . no poseen un servidor para control de acceso y resguardo de documentos .";"non-argumentative";"none"
"Ya que no cuentan con un cableado ordenado ,";"argumentative";"premise"
"Las oficinas y partes administrativas no cuentan con acceso a Internet ,";"argumentative";"premise"
"incluso se encuentran limitados para compartir recursos como impresoras y datos .";"argumentative";"premise"
"tomando como base primordial esta problemática , podríamos decir que quien brinda el acceso a Internet en el Centro Local UNA Amazonas es la sala Alma Mater la cual tiene 10 Estaciones para el servicio de navegación gratuita para estudiantes y funcionarios UNA .";"argumentative";"premise"
"el enlace hacia la WAN es realizado por un Router Cisco de la serie 1700 y un DTU Alcatel 2753 el cual provee una velocidad de acceso del circuito de 192 kbps , el mismo se desglosa de la siguiente manera : a . CIR de Circuito 128 Kbps Commited Information Rate b . EIR de Circuito 64 Kbps Excess Information Rate";"argumentative";"premise"
"el Centro Local UNA Amazonas cuenta con ciertos departamentos que tienen acceso a internet conectados a la sala Alma Mater mediante un Cableado improvisado sin cumplir con ningún tipo de norma de Cableado Estructurado específica de la IEEE .";"argumentative";"premise"
"las constantes pérdidas de servicios ocasionadas por el excesivo número de colisiones presentes en la red , debido al uso del protocolo de acceso al medio conocido como Carrier Sense Multiple Access with Collision Detection CSMA CD , crean un ambiente inapropiado tanto para la integración de las aplicaciones administrativas y academicas .";"argumentative";"claim"
"Estos departamentos son : Coordinación Administración Ingeniería en Sistemas Unidad de Registro y Control de Estudios Logística Almacén Biblioteca Por otro lado , lo cual genera múltiples inconvenientes como el que las maquinas no logren por si solas actualizar sus Antivirus , descargar parches de seguridad del sistema operativo , manejar la información en tiempo real y priva a los Estudiantes que se encuentran en zonas lejanas al Centro Local de tener contacto con su Asesor de forma inmediata . Lo cual nos da una idea clara y concisa del problema , ya que";"non-argumentative";"none"
"los departamentos restantes y no menos importantes quedan aislados totalmente de dicha red existente , excluyéndolos de los valiosos recursos puestos en la Red y evitando el acceso a Internet ,";"argumentative";"premise"
"Estos departamentos son : Departamento de Matemática : Matemática Contaduría Administración de Empresas Departamento de Educación : Educación Integral Educación Pre escolar Dificultad del Aprendizaje Componente Docente Departamento de Orientación y Extensión Orientación Extensión Secretaria Unidad Académica Sala de Conferencias CDU OPSU";"argumentative";"premise"
"son más los departamentos que no cuentan con acceso a Internet ;";"argumentative";"premise"
"por ende continuar trabajando de esta manera ocasionará desperdicios de la tecnología de parte de los equipos y pérdida de tiempo , tanto en el personal que labora en el área de redes , como para los usuarios locales y remotos .";"argumentative";"claim"
"Con el informe del Cambio Climático 2007 REFS , resultado del Panel Intergubernamental sobre este fenómeno , se concluyó que el calentamiento exagerado de la atmósfera terrestre es producido por el impacto de algunas actividades humanas ; dicho impacto , al no ser asimilado por el entorno , ha comenzado a causar estragos a nivel global .";"non-argumentative";"none"
"lo cual aumenta la emisión de gases de efecto invernadero , principalmente dióxido de carbono , metano , óxido nitroso y clorofluocarbonos . Todo esto provoca que la atmósfera atrape mayor cantidad de radiación solar , la cual se emite desde la Tierra y";"non-argumentative";"none"
"Cabe destacar que esta tendencia conduce a la disminución acelerada de los recursos mediante el consumo de energía desmedido ,";"argumentative";"premise"
"ocasiona el aumento de las temperaturas en océanos y en la superficie terrestre .";"argumentative";"claim"
"Así , es indispensable tomar conciencia de los impactos humanos en el medio ambiente y por esto ,";"non-argumentative";"none"
"Los principales productores de los gases de efecto invernadero son el cambio demográfico , el desarrollo socio económico , y la rapidez del cambio tecnológico REFS .";"argumentative";"premise"
"incorporar estrategias que aminoren su gravedad , pues";"argumentative";"claim"
"será imposible corregir los daños causados por la acelerada explotación permanente de recursos y combustibles fósiles .";"argumentative";"premise"
"lo cual ha ocasionado una producción masiva de éstas .";"non-argumentative";"none"
"El aumento demográfico trae consigo más explotación de recursos para cubrir las necesidades de los nuevos sectores ,";"argumentative";"premise"
"entre dichos requerimientos y uno de los más fundamentales es la vivienda ,";"argumentative";"premise"
"Tanto en México , como en el mundo , la construcción es uno de los sectores que más gases de efecto invernadero emiten al medio ambiente .";"argumentative";"claim"
"A nivel global se destaca que el 8 % de los gases de efecto invernadero emitidos a la atmósfera , corresponden al sector de los edificios REFS . En el año 2000 , la construcción en México se encontró dentro de los cuatro sectores que más contribuyeron a la generación de emisiones de efecto invernadero , colocando al país , dentro del 1 . 5 por ciento del volumen global en emisiones de gases .";"non-argumentative";"none"
"El incremento de las emisiones , año con año , se debe principalmente al consumo energético en donde según el Balance Nacional de Energía 2005 REFS , el sector residencial , comercial y público consume el 20 . 6 % del total de Energía en México . Aquí , el subsector residencial representó el 17 . 22 % del total de energía tan sólo en etapa de operación ; a esto , es necesario agregarle lo que implica la elaboración de materiales , construcción y demolición para aproximarse a la idea del consumo energético que resulta de la vivienda .";"non-argumentative";"none"
"en el informe presentado por la Comisión Nacional para el Fomento a la Vivienda 2006 se elaboró el cálculo sobre las necesidades de vivienda en el periodo 2001 2010 ,";"argumentative";"premise"
"con base a esto se consideró el posible escenario para el 2030 , año en el cual se estima que habrá en México alrededor de 45 millones de hogares .";"argumentative";"premise"
"lo anterior , representa la necesidad de edificar un promedio de 766 mil viviendas anuales .";"argumentative";"claim"
"de acuerdo a las estadísticas de incremento de población , necesidad de vivienda , y a las notables consecuencias de perturbaciones climáticas a causa del calentamiento global , existe un aumento significativo en la conciencia por la protección del medio ambiente .";"argumentative";"premise"
"de esta manera se manifiesta la necesidad de todos los sectores productivos incluyendo el de la construcción para concentrar esfuerzos en controlar y reducir su participación en las acciones que contribuyan a dañar al medio ambiente .";"argumentative";"claim"
"Este beneficio implica el costo del impacto ambiental que se produce considerando el total de viviendas actualmente en operación , y la necesidad de cubrir la proyección de demanda .";"non-argumentative";"none"
"La vivienda es parte fundamental dentro del sector de la construcción pues es el principal instrumento que permite satisfacer las exigencias de confort adecuadas para la población REFS ,";"argumentative";"premise"
"por ello y ante su creciente emisión de dióxido , es importante implementar medidas más inocuas sobre todo en lo referente a los elementos de cubierta : encargados de proteger de la radiación solar durante todo el día a las habitaciones y cuya importancia radica en que controlando la radiación solar , se pueden mantener las condiciones climáticas de los espacios interiores REFS .";"argumentative";"claim"
"Se ha publicado en repetidas ocasiones en diversidad de documentos , los beneficios que ha traído en los últimos años el desarrollo de las tecnologías de información y comunicación aplicados a casi todas las áreas del quehacer humano , como la industria , el comercio , la milicia , o simplemente dentro de los hogares de las familias , pero sobre todo , un campo en que se ha percibido un crecimiento acelerado es , en la educación .";"non-argumentative";"none"
"El Sistema de Información Psicopedagógica de la Universidad de Colima , es una herramienta de software diseñada para facilitar al orientador educativo la realización de sus funciones , como es , la administración de la información concerniente a la ficha psicopedagógica personal , los resultados de inventarios de orientación , y el seguimiento oportuno del alumno durante su estadía en el nivel medio superior . Esta herramienta ofrece al orientador educativo un repositorio de información relevante y puntual sobre distintos aspectos como información general , psicosocial , escolar , de intereses y aspectos vocacionales del alumno .";"non-argumentative";"none"
"La aceptación del SIPSUC por parte de los orientadores educativos es favorable , considerando que la matrícula de ingreso de la población estudiantil de ese nivel educativo va en aumento REFS , para responder a las exigencias actuales sobre asesoría e intervención al alumnado , que permita brindar un soporte confiable a orientadores educativos y alumnos , para encauzar sus aspiraciones , intereses , aptitudes y habilidades , para forjar a corto y largo plazo sus metas y proyecto de vida .";"non-argumentative";"none"
"porque dinamiza el trabajo monótono y mecanizado que requieren algunas actividades , como la evaluación de los inventarios aplicados a los alumnos o la generación de distintos reportes de las intervenciones , así como el de formar el expediente personal de cada uno de ellos ;";"argumentative";"premise"
"se requiere de una herramienta como el SIPSUC";"argumentative";"claim"
"La empresa ha pedido que se realice un sistema que pueda mantener el control de inventario que hay en la bodega , el sitio web puede ser manipulado desde cualquier parte , incluso seria de mejor utilidad en los casos que surgen problemas con la mercancía y el personal tenga la necesidad de ir a la bodega que se encuentra ubicada en la frontera de Estados Unidos , es una pérdida de tiempo valiosa ,";"non-argumentative";"none"
"en este caso se propuso la implementación de un sitio web que ayudará con mayor eficacia que una hoja de cálculo .";"argumentative";"claim"
"Ya que la hoja de Excel se limita a solo ser utilizado dentro de la bodega ,";"argumentative";"premise"
"ya que los empleados que pueden resolver ciertas dudas o problemas referentes al material de la bodega se encuentran en la frontera de Nogales , Sonora , México ,";"argumentative";"premise"
"ya que con la información que se dará en el sistema que se ha implementado mostrará esta información .";"argumentative";"premise"
"ya que se guardará un registro diario del inventarió con información que ayudará con algunos problemas que puedan surgir más adelante";"non-argumentative";"none"
"Además de poder ayudar en el momento en que surgen problemas , se puede tener un control más eficaz del inventario";"argumentative";"claim"
"ya que el sistema no solo guarda que material a estado en la bodega , el sistema también captura la hora en la que el material entró a la bodega , la hora en la que se le dio revisado y la hora en la que el material salió .";"argumentative";"premise"
"esto ayuda cuando los clientes piden información acerca del material ,";"argumentative";"claim"
"ya que en el momento en el cual surge algún problema y el cliente solicita que se le diga si el material a llegado a la bodega o si este ya salió , el empleado tiene que revisar caja por caja que se encuentra en la bodega para saber si el material se encuentra dentro del almacén .";"argumentative";"premise"
"esto es una pérdida de tiempo innecesaria que el sistema que se implementó soluciónará ese tipo de problemas de una forma más rápida .";"argumentative";"premise"
"Con el propósito principal de formar profesionistas cada día mas capacitados el I . P . N a través de la Escuela Superior de Ingeniería Mecánica y Eléctrica unidad Culhuacan , pone en marcha la instalación de un laboratorio de redes computacionales con el fin dar atención a la actual demanda laboral en este campo .";"non-argumentative";"none"
"por no ser de fácil manejo ni acceso al personal técnico , teniendo como consecuencia violación en la legislación aeronáutica , demoras , perdidas económicas y aumento de costos por concepto de mantenimiento , entre otras , todo esto englobado en el mantenimiento de las aeronaves .";"non-argumentative";"none"
"El manejo de la información técnica en el área de mantenimiento de aeronaves mantenimiento en línea , pernoctas y overhaul , tanto en tiempos pasados como en los actuales no ha sido la adecuada";"argumentative";"claim"
