"sentence_text";"label_binary";"label_component"
"como y al traidor del pueblo boliviano evoespueblo lo reciben con todos los honores ese que manipulo la asambleaconstituyente para perpetuarse en el poder y al que sacaron igual que al sinverguenza de merinodelama a ese si lo";"argumentative";"unknown"
"la reforma parcial de la constitución es una alternativa justa y razonable frente a las consecuencias negativas que nos traeran un cambio total de la constitución asambleaconstituyente peru";"argumentative";"unknown"
"el secretario general de peru libre sigue saludando a sus compatriotas en diferentes regiones que siguen recolectando firmas para la asambleaconstituyente";"argumentative";"unknown"
"si te estampas con un muro social mas de una vez déjalo ah no ergo ya sabemos que es lo q debemos hacer para q ni siquiera piensen en hacer una asambleaconstituyente solo debemos mirar el caos destrucción muertes etc q hubo en tiamaria para q este gobierno entienda";"argumentative";"unknown"
"como lo hizo rosabartra en el congreso disuelto con su lavaalan lavakeiko no utilizar el poder para perseguir y vengarse de sus opositores";"argumentative";"unknown"
"no creo que me puedas llamar camarada no tenemos ni ideas ni experiencias ni actividades en común imposible dialogar con personas fanaticas y cegadas defendiendo a corruptos delincuentes fujimontesinistas asambleaconstituyente la mayoría decidirá";"argumentative";"unknown"
"nuevaconstitucion redactada por el pueblo vía asambleaconstituyente basta de saqueos y explotación no queremos sobras donaciones queremos que nuestros derechos sean respetados basta de corrupción";"argumentative";"unknown"
"nadie quiere vivir si el peru logra una buena economía es gracias al pueblo que se levanta a las 5 am a chambear esto va para los evasores de impuestos como tu líder porky mineras universidades privadas avisa a tus 3 seguidores asambleaconstituyente nuevaconstitucion";"argumentative";"unknown"
"tributaria obtener dinero del pueblo no peor que los que ganan más deben pagar impuestos como tu leer porky que le debe 34 millones a la sunat las mineras universidades privadas y un largo etcétera avisa a tus diez seguidores asambleaconstituyente nuevaconstitucion";"argumentative";"unknown"
"y el congreso si pueden congreso corrupto viola la constitución que defiende de que sirve que nosotros los de a pie la respetemos asambleaconstituyente";"argumentative";"unknown"
"gobierno deberia dejar propuesta de asamblea constituyente en vez de subir impuestos diario gestión";"argumentative";"unknown"
"por eso urge cambio de constitución las universidades no pagan impuestos se lucran no brindan una educación de calidad y ni investigación nuevaconstitucion asambleaconstituyente";"argumentative";"unknown"
"la mayoría de peruanos no tenemos para comprar dólares como tú y que escasos para comerce el cuento que si dices nacionalizar sube el dólar lo mismo que a bellido si se tiraba un pedo suba el dólar asambleaconstituyente nuevaconstitucion";"argumentative";"unknown"
"seguimos el debate sobre la asambleaconstituyente y el nuevaconstitucion la culpable de la pobreza no es la constitución esta permiti reducirla sin embargo hay que mejorarla para que la igualdad sea hacia no hacia creamos en nosotros no en limosnas de políticos";"argumentative";"unknown"
"peru país donde los mega corruptos que han robado al estado utilizan su monopolio diario prensa chicha el comercio para demoler con terrorismo mediático a todo aquel que exige justicia renegociación de contratos masivos o lucha por una nuevaconstitucion va asambleaconstituyente";"argumentative";"unknown"
"estos anormales le llaman pueblo a todos esos quienes viven en la oscuridad que son fáciles de manipular y engañar la población en su mayoría ama la libertad democracia el emprendimiento no necesitamos ninguna asambleaconstituyente son acciones de mentes fascistas socialistas";"argumentative";"unknown"
"esta mujer es de 1 violencia en su lenguaje que asquea ella en su lógica cree tener razón en cada punto del que opina si no fuera por sus shows en la asambleaconstituyente ninguno de nosotros sabíamos quien es ella no aporta ella destruye divide lamentable que le den tribuna";"argumentative";"unknown"
"maricarmenalva esa cara de bagre no se te quita 100 dias en el congreso y ninguna ley a favor del pueblo y encima el paquetazo laboral pedrocastillote cierren el congreso asambleaconstituyente";"argumentative";"unknown"
"este gobierno debera preocuparse más en calmar el hambre del pueblo peruano en lugar de estar pensando en la asambleaconstituyente y en cierre del congreso";"argumentative";"unknown"
"independencia seguimos firmes hasta conquistar la asambleaconstituyente y redactar la nuevaconstitucion de los pueblos no nos detiene ni el lawfare ni las amenazas de la confiep la historia la escriben los pueblos ok perulibre1 fuerza nacida del pueblo";"argumentative";"unknown"
"peru país donde los mega corruptos q han robado al estado utilizan su monopolio diario prensa chicha el comercio para demoler con terrorismo mediático a todo aquel que exige justicia renegociación de contratos masivos o lucha por una nuevaconstitucion vía asambleaconstituyente";"argumentative";"unknown"
"en una nuevaconstitucion creada en una asambleaconstituyente tiene que existir sí o sí revocatoria del cargo para congresistas y demás autoridades que cobran sueldos millonarios y no hacen nada por el país";"argumentative";"unknown"
"la derecha bruta adorada y mafiosa se encrespa como gallo de pelea saca las uñas afiladas de buitre y muestra sus dientes afilados de perro rabioso cuando escuchan nacionalizar o renegociar los contratos del gas de camisea o escuchan asambleaconstituyente";"argumentative";"unknown"
"peru país donde los mafiosos haciendo uso de sus tentáculos de corrupción en las instituciones hacen maniobras legales siembran delitos a todo aquel que exige justicia renegociación de contratos masivos y lucha por una nuevaconstitucion vía asambleaconstituyente";"argumentative";"unknown"
"por eso es muy importante para el país que le den el voto de confianza a una persona capaz como la premier mirtyvas el golpe solapado de vacancia y el zafarrancho de repetir como loro asambleaconstituyente no es prioridad si no se lo dan esto se puede poner mucho peor";"argumentative";"unknown"
"lleven a los mejores asesores tienen que renegociar el gas en beneficio total del peru hasta que se logre nuevaconstitucion asambleaconstituyente";"argumentative";"unknown"
"el compañero mashirafael y el compa vladimircerron aliados contra la guerra judicial lawfare latinoamérica unida contra los fiscales y jueces entrenados para favorecer a las élites reinventamos la justicia con carácter popular en la asambleaconstituyente";"argumentative";"unknown"
"asambleaconstituyente que huachafería promover un referéndum para que no haya asamblea constituyente más allá de estar de acuerdo o no con la ac se supone que si no hay ac no vas a promover que no haya algo que no existe pues abogados queriendo protagonismo ya pues";"argumentative";"unknown"
"vacar la incompetencia es la opción decir nacionalizar camisea no es la forma de atraer inversiones del exterior para nuevos proyectos mineros que permitan cerrar las brechas sociales rápidamente y si no confirma x escrito q no habrá asambleaconstituyente el daño será mayor";"argumentative";"unknown"
"semana economica activos peruanos retrocedieron a causa del anuncio del presidente castillo sobre camisea las expectativas empresariales";"argumentative";"unknown"
"activos peruanos retrocedieron a causa del anuncio del presidente castillo sobre camisea las expectativas empresariales no se recuperaran tras el anuncio de camisea sea julio verde presidente del bcr oficial tipo de cambio camisea bvl asambleaconstituyente";"argumentative";"unknown"
"activos peruanos caen tras anuncio de pedro castillo sobre camisea y nueva constitución asambleaconstituyente pedrocastillo economía hidrocarburos proactivo peru";"argumentative";"unknown"
"elecciones2021 jne publica primer reporte de la jornada electoral de segunda vuelta hasta las 1230 pm lima fue la región con más incidencias electorales";"argumentative";"unknown"
"elecciones2021 abogado de personero que marcó 87 cédulas es inocente el abogado de emerson vargas intervenido por la pnp en carabayllo dejó entrever que todo habría sido armado por fuerza popular que raro no declaró";"argumentative";"unknown"
"elecciones2021 onpe ningún partido político tiene acceso a las cédulas de reserva la entidad sostuvo que los representantes de las agrupaciones pueden acceder al escrutinio y al procesamiento de las actas electorales";"argumentative";"unknown"
"elecciones2021 lince más de 130 electores no acuden a mesa de votación en colegio melitón carbajal miembros de mesa piden a la ciudadanía acercarse a ejercer su voto esperamos que cumplan con su deber cívico expresaron";"argumentative";"unknown"
"elecciones2021 keiko fujimori pide a personeros de su partido que se mantengan muy atentos ante incidencias video";"argumentative";"unknown"
"elecciones2021 video miami adulto mayor es aplaudido por acudir a emitir su voto en segunda vuelta un adulto mayor que vive en el exterior se dirigió a su local de votación para sufragar este domingo el acto fue celebrado por los compatriotas";"argumentative";"unknown"
"elecciones2021 video embarazada y madre con bebé en brazos asumen como miembros de mesa ambas mujeres conforman una misma mesa de sufragio en colegio de ventanilla la gestante cumplió el mismo rol en primera vuelta";"argumentative";"unknown"
"elecciones2021 jne detectó 116 incidencias en lo que va de la segunda vuelta especialista de fiscalización del jne señala que las incidencias fueron por propaganda a favor de algún candidato sin embargo aclaró que son situaciones aisladas";"argumentative";"unknown"
"elecciones2021 jne solo es obligatorio que las cédulas estén firmadas por presidentes de mesa el pronunciamiento se dio para aclarar algunas confusiones de los ciudadanos pues varios creían que también eran necesarias las firmas de los personeros";"argumentative";"unknown"
"elecciones2021 chile peruanos forman largas colas para votar la comunidad peruana en chile es una de las más numerosas en esta ocasión más de 117000 ciudadanos están llamados a las urnas en distintas ciudades de la nación sur";"argumentative";"unknown"
"elecciones2021 peru libre emite comunicado sobre presunto caso de personero con cédulas firmadas en carabayllo video";"argumentative";"unknown"
"elecciones2021 con discrepancias pero al fin hermanos personeros de fp y pl desayunan juntos personero de peru libre publicó foto en la que dio cuenta de que los miembros de mesa y el personero de fuerza popular disfrutaron un desayuno electoral";"argumentative";"unknown"
"elecciones2021 onpe cabinas de votación son hechas al 100% de cartón corrugado de acuerdo a la entidad dicho material viene usándose en los últimos procesos sin que se haya registrado reclamos anteriormente";"argumentative";"unknown"
"elecciones2021 cervantes pnp resguardará seguridad ante posibles incidentes por resultados electorales césar cervantes comandante de la institución pide también que candidatos y simpatizantes actúen con responsabilidad y prudencia";"argumentative";"unknown"
"ahora candidata por fuerza popular keiko fujimori acude a su lugar de votación para ejercer su derecho ciudadano en surco";"argumentative";"unknown"
"atención perúdecide2021 a través de un comunicado el partido político negó las acusaciones realizadas por la onpe y aseguró que se busca perjudicarlo voto informado elecciones2021";"argumentative";"unknown"
"elecciones2021 locales de votación en españa concluyeron proceso electoral 2021 de peruanos en la primera vuelta la segunda comunidad más grande de migrantes peruanos obtuvo una participación de solo el 30%";"argumentative";"unknown"
"elecciones2021 onpe desmiente que usar lapicero de color diferente al azul invalide el voto ente electoral también precisó que el conteo es realizado por los miembros de mesa de forma manual sin necesidad de una máquina";"argumentative";"unknown"
"elecciones2021 madre de dios elector con discapacidad visual sufraga en plantilla braile el ciudadano fue guiado por un representante de la onpe y emitió su voto gracias a la ayuda de un familiar";"argumentative";"unknown"
"elecciones2021 pueblo libre adultos mayores aún no pueden ejercer su derecho al voto reportan que adultos mayores se les dificulta subir las escaleras para emitir su voto en un pabellón de la universidad alas peruanas";"argumentative";"unknown"
"elecciones2021 san martin policía carga a adulto mayor para que emita su voto en segunda vuelta agente policial tuvo que cargar a un adulto mayor para que acceda a mesa de sufragio debido a la falta de accesibilidad en el local de votación";"argumentative";"unknown"
"elecciones2021 jefe de misión de observadores de oea hay una evolución muy positiva respecto a la primera vuelta rubén ramirez también señala que se ha certificado que el material electoral ha llegado de manera correcta a los locales de votación";"argumentative";"unknown"
"atención perúdecide2021 la mujer fue trasladada a la comisaría por haber marcado 256 cédulas con las siglas de su partido voto informado elecciones2021";"argumentative";"unknown"
"elecciones2021 onpe hay más participación de miembros de mesa en esta segunda vuelta cledy gutiérrez vocera de la onpe sostuvo que han contado con el apoyo de los titulares y suplentes para iniciar la jornada electoral a nivel nacional";"argumentative";"unknown"
"atención eligebienperú elecciones2021 onpe aseguró que cédulas perforadas serán validadas el jefe local de la onpe christian torres indicó que hay que saber diferenciar entre una perforación hecha y una cédula rota";"argumentative";"unknown"
"elecciones2021 smp adulto mayor se ofreció como voluntario de miembro de mesa un ciudadano mayor de 60 años decidió asumir la función de miembro de mesa para dar inicio a la jornada electoral en el colegio josé granda";"argumentative";"unknown"
"elecciones2021 desde helicóptero pnp monitorea asistencia a locales de votación en lima el comandante de la policía nacional del perú sobrevoló diferentes puntos de la capital para supervisar la jornada electoral";"argumentative";"unknown"
"elecciones2021 segunda vuelta onpe reporta detención de personero de perúlibre con 87 cédulas marcadas la pnp intervino al joven y fue conducido a la comisaría más cercana se iniciarán las investigaciones del caso";"argumentative";"unknown"
"atención elecciones2021 jne aclara que el uso de la camiseta con colores patrios no está prohibido jorge salas arenas remarcó que lo ilícito es publicar el voto emitido en esta segunda vuelta electoral entre pedro castillo y keiko fujimori";"argumentative";"unknown"
"elecciones2021 moyobamba lluvia torrencial inunda local de votación y genera ausentismo de electores región san martín ciudadanos tienen dificultades para salir de sus domicilios debido a la intensa llovizna";"argumentative";"unknown"
"elecciones2021 defensoría del pueblo busca conocer la experiencia de electores a través de encuesta la entidad contribuye en la segunda vuelta de las elecciones 2021 evaluando la experiencia de los usuarios sobre los protocolos de bioseguridad";"argumentative";"unknown"
"elecciones2021 defensoría pide a enel restituir fluido eléctrico en local de votación del callao la institución indica que este servicio es importante para que la ciudadana pueda sufragar";"argumentative";"unknown"
"elecciones2021 religiosa acepto voluntariamente ser miembro de mesa la mujer accedió luego de que nadie de la enorme cola aceptara este cargo por motivos de trabajo familia y posible riesgo de contagio esta mesa abrió alrededor de las 1000 am";"argumentative";"unknown"
"elecciones2021 onpe el 100% de las mesas de sufragio ya se encuentran instaladas institución reportó que a mediodía ya están todas las mesas habilitadas a nivel nacional para que ciudadanos acudan a votar en esta segunda vuelta";"argumentative";"unknown"
"titular del minculturape indica que la jornada de votación está marchando con total tranquilidad desde el ejecutivo garantizamos el orden y seguridad refiere";"argumentative";"unknown"
"advertimos que personal de onpeoficial usa la mascarilla por debajo de la nariz en la ie fe y alegría n 17 que funciona como local de votación instamos al organismo electoral exigir a sus trabajadores respetar las medidas sanitarias elecciones2021";"argumentative";"unknown"
"elecciones2021 largas colas en parque la muralla por falta de mesas de sufragio instaladas al menos nueve mesas faltan ser habilitadas por ausencia de miembros titulares y suplentes personas en cola tampoco desean asumir funciones por varios motivos";"argumentative";"unknown"
"hola desde verificador recordamos el ejército descartó a perucheck que está en alerta roja plaza vea bbva y bcp indicaron que atenderan con normalidad el lunes 7 de junio para detener la desinformación en estas elecciones2021";"argumentative";"unknown"
"elecciones2021 no se registran hechos de violencia en la jornada electoral precisa jne no al miedo visualizadores del jurado nacional de elecciones no han registrado incidencias de violencia durante los comicios";"argumentative";"unknown"
"elecciones2021 la especialista de la dirección de fiscalización del jne liz barrera rivas informó sobre las labores que realizan mas de 16 mil fiscalizadores a nivel nacional destacando que hasta el momento se viene desarrollando una jornada con absoluta normalidad";"argumentative";"unknown"
"muchos peruanos vienen llegando a los locales de votación desde muy temprano para cumplir con su deber cívico voto informado elecciones2021";"argumentative";"unknown"
"elecciones2021 onpe informa que más del 95% de mesas de sufragio ya fueron instaladas en el país se espera habilitar 83048 mesas en territorio nacional para permitir el sufragio de más de 24 millones de electores";"argumentative";"unknown"
"elecciones2021 todos los locales de votación ya son resguardados por policías y militares comandante general de la pnp anuncio que se implementó centro de monitoreo que registra en tiempo real todas las incidencias de los comicios";"argumentative";"unknown"
"elecciones2021 segunda vuelta registran nuevamente ausentismo de miembros de mesa en sjl hasta las 730 am solo hay 15 de las 33 mesas instaladas la onpe invoco a los ciudadanos que acudan a realizar su deber cívico";"argumentative";"unknown"
"elecciones2021 vmt adultos mayores llegan desde tempranas horas a local de votación onpe sugirió que este grupo etario acuda a las urnas desde las 200 pm hasta las 400 pm";"argumentative";"unknown"
"cierta izquierda limeña está queriendo que el ejecutivo le haga la chamba no se dan cuenta que la asambleaconstituyente se construye de abajo hacia arriba con nuestras firmas y nuestra participación para una nuevaconstitucion la izquierda está obligada a construir base social";"argumentative";"unknown"
"presidenciaperu si no hay nueva constitución ningún eje funcionará no más cuentos no más engaños al pueblo nuevaconstitucion vía asambleaconstituyente renegociación del gas que la premier mirtyvas se ponga los pantalones si quiere seguir en el cargo si no que de un paso al costado";"argumentative";"unknown"
"no mal informe la recolección de firmas sigue por ende la asamblea constituyente sigue asambleaconstituyente nuevaconstitucion";"argumentative";"unknown"
"y para añorar la asambleaconstituyente cuántas tn de paquetes de fideos están invirtiendo sra congresista espero que me pueda responder y si no hay respuesta pónganse a trabajar y se lo exijo porque sunat me exige una fuerte cantidad de impuestos y es para mantenerlos";"argumentative";"unknown"
"el pueblo en las calles pide cierren el congreso golpista pongas a quien pongas como ministro seguirán jodiendo los fujis por eso el pueblo pide cárcel para kk fujimori cierre del congreso asambleaconstituyente cadena perpetua para los corruptos";"argumentative";"unknown"
"el pueblo peruano puso a los congresistas en el congreso también el pueblo debemos cerrar el congreso somos el soberano el congreso es un nido de hienas y ratas vende patrias asambleaconstituyente nuevaconstitucion gobiernodelbicentenario";"argumentative";"unknown"
"yo firmé por la asambleaconstituyente por una nueva constitución que favorezca a las mayorías abajo la constitución escrita en dictadura no más contratos ley recuperemos nuestros recursos";"argumentative";"unknown"
"ibas a tener a una prontuariada japonesa de presidenta y de primer damo a un investigado de lavados de activos gringo así que no mires la paja en ojo ajeno mientras en el tuyo tienes tremendos bosques avisa a tus 56 seguidores asambleaconstituyente";"argumentative";"unknown"
"así pongan a jesucristo de ministro a uds todo les apesta recuerda muchacho ibas a tener a una prontuariada japonesa de presidenta y a un primer damo gringo no mires la paja en ojo ajeno si en el tuyo tienes tremendos bosques avisa a tus 44 seguidores asambleaconstituyente";"argumentative";"unknown"
"la actuación del tribunal es solo una evidencia más de que estamos en un estado fascista totalitario el cual tampoco dejará pasar un referendo revocatorio en todo caso corresponde a una asambleaconstituyente que sea promovida y defendida realmente por la soberanía popular";"argumentative";"unknown"
"el continente se pone rojo rojito y asi terminan como cuba venezuela y nicaragua asambleaconstituyente en defensa de la democracia terrorismo nunca mas gobierno del pueblo bancada perulibre perúlibre bancada liliaparedes liliaparedes";"argumentative";"unknown"
"vladimircerron la única fidelidad que nosotros debemos es al pueblo esto implica continuar con el proyecto de asambleaconstituyente";"argumentative";"unknown"
"cesar acuña no tiene bando primero le dió todo su apoyo a keikofujimori y ahora se pone de lado de la izquierda radical de perulibre1 sabrá que si la asambleaconstituyente va se joden sus negocios no";"argumentative";"unknown"
"si a la asambleaconstituyente por una nuevaconstitucion que represente los verdaderos intereses de todos los sectores del país en beneficio de todos los peruanos no más traidores ahora es el momento del pueblo organizado";"argumentative";"unknown"
"jcarloslara los congresistas los elige el pueblo por ley pero velan por los intereses de los que están fuera de la ley incluso contra la misma constitución que los elige algo está mal y muy mal por eso la necesidad de cambiar las reglas asambleaconstituyente nuevaconstitucion";"argumentative";"unknown"
"hemos salido a las calles para ir calentando porque la lucha es larga reafirmamos la asambleaconstituyente exigimos la ren";"argumentative";"unknown"
"asambleaconstituyente medida antidemocrática fue aprobada con 11 votos de fuerza popular acción popular avanza país app renovación popular y podemos propuesta ahora pasar a debate en pleno";"argumentative";"unknown"
"urgente nuevo golpe a la democracia para tirarse abajo el proceso de la asambleaconstituyente la comisión de constitución aprobó el dictamen que establece que las reformas constitucionales que se sometan a referéndum deben ser aprobadas previamente por el congreso";"argumentative";"unknown"
"qué han hecho los congresistas durante más de 120 días nada solamente poner trabas y obstruir al gobierno el congreso vuelve a demostrar que está de espaldas al pueblo que es antidemocrático que vulnera nuestros derechos nuevaconstitucion asambleaconstituyente";"argumentative";"unknown"
"para empezar no se puede realizar una asambleaconstituyente mediante referéndum xq nuestra constitución no lo permite es muy clara al decir q toda reforma pasa por el congreso así q deja tu manipulación ah y te recuerdo q tu y tu partido cuentan es con un mínimo apoyo";"argumentative";"unknown"
"ayer el pueblo tomó las calles en contra de la guerra mediática e incriminatoria a nuestro partido perulibre también se exige el legítimo derecho ciudadano a una asambleaconstituyente vía referéndum algo que la derecha golpista planea frenar en contra de la voluntad popular";"argumentative";"unknown"
"cerron no esta solo las bases de lima norte independencia rechazan la guerra judicial contra nuestro sec general vladimircerron y perulibre1 nos reafirmamos en la asambleaconstituyente y exigimos la renegociación de los contratos ley masivos a la patria venceremos";"argumentative";"unknown"
"independencia rechaza guerra judicial perpetrada por fiscales y jueces digitados por los gpe que han emprendido una campaña brutal de amedrentamiento judicial y mediático contra nuestro sec general vladimircerron y demás dirigentes de perulibre1 asambleaconstituyente ya";"argumentative";"unknown"
"hemos salido a las calles para ir calentando porque la lucha es larga reafirmamos la asambleaconstituyente exigimos la renegociación de los contratos ley y rechazamos la persecución judicial contra perulibre1 sin luchas no hay victorias repudio total a los caviares";"argumentative";"unknown"
"por un peru sin corrupcion hace falta una asambleaconstituyente y desparecer la actual constitución";"argumentative";"unknown"
"inversion privada asambleaconstituyente la destrucción de la economía es el paso previo para la constituyente síguenos";"argumentative";"unknown"
"asambleaconstituyente para entornillarnos en el poder renegociacion de los contratos sin respetar los contratos y expropiar a las empresas recuperar los recursos naturales y tomar el control absoluto sin rendir cuentas a nadie siempre corruptos siempre leales";"argumentative";"unknown"
"que espectacular la lucha del pueblo hermano de chile luchando por una sociedad más equitativa y con mayor justicia social ojalá nosotros también nos unamos algún día para lograr un nuevo pacto social asambleaconstituyente";"argumentative";"unknown"
"bueno si en chile nos copiaron el formato y resultados de las elecciones2021 nosotros vamos a copiar su referendum asambleaconstituyente";"argumentative";"unknown"
"congreso la ley es abiertamente inconstitucional ya que el parlamento no puede aprobar una ley interpretativa que limita el derecho de los ciudadanos columnista neptal carpio";"argumentative";"unknown"
"una constitución comunista solo trae pobreza para todos y riqueza para 4 gatos en frío esto es lo q buscan en perú los q desean una asambleaconstituyente como va para cerrar la brechasocial no creen que lo inteligente es buscar fondos con la c93 para cerrarla guidopuka";"argumentative";"unknown"
"analiza politica asambleaconstituyente congreso el referendum y la tirania parlamentaria la potestad de realizar cambios totales a sus constituciones es una facultad inherente al poder constituyente columnista neptal carpio";"argumentative";"unknown"
"este proyecto de ley obedece a la necesidad de dotar de mayor coherencia e integración del marco normativo relativo a la participación ciudadana a la luz de lo establecido en nuestra constitución 24 reforma constitucional asambleaconstituyente";"argumentative";"unknown"
"asambleaconstituyente es excelente que el congreso haya aprobado una ley que limita el derecho a la asamblea constituyente que tiene el pueblo la derecha bloquea a los comunistas de raíz ante la amenaza de la constitución pro comunista podremos mantener a raya a las bestias";"argumentative";"unknown"
"pedrocastillo reconoce que la constitución no contempla una asambleaconstituyente ni la atribución del presidente para convocar a un referéndum constituyente no puede haber constituyente sin aprobación del congreso";"argumentative";"unknown"
"pedrocastillo reconoce frente a todo el pueblo del perú que la constitución no contempla una asambleaconstituyente ni la atribución del presidente para convocar a un referéndum constituyente no puede haber constituyente sin aprobación del congreso";"argumentative";"unknown"
"tu y tu banda de mafiosos no quieren asambleaconstituyente lamento decirte que el perú está asqueado de ustedes así es que el pueblo decide la asambleaconstituyente si va";"argumentative";"unknown"
"el pleno del congreso aprobó el dictamen de proyecto de ley propuesto por nanoguerra4 parlamentario de fuerzapopular que interpreta la constitución y favorece el derecho de la mayoria los ciudadanos de no hacer un referéndum para convocar a una asambleaconstituyente";"argumentative";"unknown"
"pedrocastillote estoy casi seguro q le ingresó por un oído y con mucha suerte salió por el otro si entendiese ya hubiera metido una patada en el fundillo a la asambleaconstituyente buscaría una pcm profesional ministros q gestionen inversión en minas 50000millones para cerrar brecha social";"argumentative";"unknown"
"asambleaconstituyente como puede ser posible que el congresoperu haga lo q le da la gana y le quite al pueblo peruano su legítima autoridad de poder cambiar leyes mediante referéndum queremos democracia";"argumentative";"unknown"
"asambleaconstituyente proyecto de ley de fuerzapopular sobre reforma del artículo 40 de la ley 26300 es inconstitucional una ley lamentablemente no puede prohibir lo que el art 32 de la constitución no prohíbe se debe hacer reforma constitucional del 32 y 206";"argumentative";"unknown"
"asambleaconstituyente es inconcebible que el congreso haya aprobado una ley que limita el derecho a referéndum que tiene el pueblo una vez más la derecha prefiere huir del debate sobre la asamblea constituyente y la nueva constitución tanto miedo le tienen al debate";"argumentative";"unknown"
"el congreso peru con esto logro quitarnos a los ciudadanos el derecho de elegir la dirección que queremos para el país los ciudadanos debemos tomar una decisión ante esto vamos a quedarnos de brazos cruzados asambleaconstituyente";"argumentative";"unknown"
"congreso peru aprobó restringir reformas constitucionales vía referéndum el texto sustitutorio busca delimitar el rango de acción del presidente pedro castillo para convocar una asamblea constituyente mediante referndum congresodelperu pedrocastillo asambleaconstituyente";"argumentative";"unknown"
"cada dia hay mas conciencias que si el voto no ha permitido hacer las transformaciones entonces hay que boicotear al sistema frente a la captura del sistemas político por los partidos la desobediencia civil se levanta como el camino a transitar asambleaconstituyente";"argumentative";"unknown"
"justamente la idea es ponerse una meta se habla de 23% del padrón electoral y plantearlo como un mensaje claro en contra del sistema político electoral y por la realización de una verdadera asambleaconstituyente";"argumentative";"unknown"
"yo lucho por una asambleaconstituyente libre soberana y plurinacional por eso tampoco acepto ir como candidato";"argumentative";"unknown"
"tan polarizada está la política q se han dado cuenta q una asambleaconstituyente ningún sector se asegurara en ganarla no podran ni les convendría realizar cambios a favor del pueblo además en estos tiempos se hara tan dictatorial q el hombre dudara de su sexo al nacer";"argumentative";"unknown"
"congresoperu esperemos que las investigaciones no se tergivercen y de una vez se aclare todo son 1500 o solo 487 segun un congresista de upp hasta cuando con este zozobra de chantajes al estilo la mafia fujimontesinismo y su constitución 1993 asambleaconstituyente ya";"argumentative";"unknown"
"porque no mejor cambiar la constitución de 1993 es la cuna para los corruptos y mafiosos partidos o bancadas y los poltiqueros baratos saben q estan blindado por normas y negociaciones por eso delinquen a costa del país carajo asambleaconstituyente";"argumentative";"unknown"
"siempre hay una salida y esto pasa en que esta constitución del 1993 criada por la mafia fujimontesinismo y errssus lacras del oportunismo politiquería debe ser cortado de una con una asambleaconstituyente por el pueblo y crear leyes con sanciones severas para los políticos";"argumentative";"unknown"
"todos una sola voz asambleaconstituyente esta constitución del fujimorismo y su mafia solo a servido en mayor parte a parasitos políticos y a algunos de los medios mermeleros que son cómplices con leyes que a ellos les favorece sin control simulando control con parches";"argumentative";"unknown"
"asambleaconstituyente el poder del estado más corrompido por el poder económico es el poder judicial sin duda no es suficiente una reforma hay que desear una nueva estructura fundacional para corregir y mejorar los mecanismos que la democracia nos da hay salida";"argumentative";"unknown"
"me parece que estamos en un ensayo general tengo confianza que este proceso desembocará en una nueva metodología realmente democrática y respetuosa de la soberanía popular con otro sistema de elección y con un pueblo más maduro asambleaconstituyente";"argumentative";"unknown"
"ya pueden revisar cuál es tu local de votación recuerda imprimir o anotar tu número de mesa para que la ubiques más rápido si llegas con tu voto decidido es mucho mejor así participará de las elecciones más rápido y minimizando los riesgos";"argumentative";"unknown"
"porque para construir un país de todos y todas justo y mejor se necesitan decisiones valientes y veromendozaf la tiene clara vero valiente nuevaconstitucion refundar el perú";"argumentative";"unknown"
"este 11 de abril debemos ir a votar luego de capacitarnos para ello la onpeoficial pone a disposición de la ciudadanía una plataforma muy amigable de capacitación en línea capacítate en";"argumentative";"unknown"
"es momento de cuidar nuestra salud y la salud de nuestra comunidad por ello este 11 de abril tenemos ir a votar con mascarilla lapicero azul en el horario que la onpeoficial te recomienda y luego de consultar en";"argumentative";"unknown"
"con el fin de facilitar la capacitación de los electores miembros de mesa y personeros la onpeoficial ha puesto a disposición de la ciudadanía la plataforma";"argumentative";"unknown"
"tenemos que cuidar nuestra salud la salud de quienes más queremos y la salud de nuestro barrio por ello este 11 de abril tenemos ir a votar con mascarilla lapicero y en el horario que la onpeoficial te recomienda luego de consultar en";"argumentative";"unknown"
"es hora de cuidarnos más que nunca todos debemos cuidar nuestra salud y la salud de nuestra familia este 11deabril tenemos que ir a votar con mascarilla lapicero y en horario que la onpeoficial te recomienda verifica en";"argumentative";"unknown"
"en el ie 64096 yarinacocha pucallpa ucayali alta participación de miembros de mesa en jornada de capacitación de la onpeoficial recuerda si eres miembro de mesa recibiras 120 soles kit de seguridad y capacitación virtual en";"argumentative";"unknown"
"miembro de mesa por tu labor este 11 de abril recibirás un incentivo de s120 soles para entregártelo en el menor plazo la onpeoficial pide inscribirte en el siguiente enlace";"argumentative";"unknown"
"todos juntos cuidamos la salud de nuestra comunidad la salud de los que más queremos y nuestra salud por ello este 11 de abril tenemos ir a votar con mascarilla lapicero azul en horario que la onpeoficial te recomienda y luego de consultar en";"argumentative";"unknown"
"recuerda que si eres miembro de mesa puedes capacitarte virtualmente desde cualquier dispositivo solo debes ingresar a la plataforma onpeduca";"argumentative";"unknown"
"onpeoficial recomienda el voto escalonado según el último dígito de tu dni con el fin de evitar aglomeraciones en los locales de votaciones perú vota seguro este 11 de abril perú vota seguro consulta tu local de votación y si eres miembro de mesa";"argumentative";"unknown"
